,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,40.0,2049.0,4057433.5880829566,45.0,2912.0,4982597.123671997,43.0,791.0,4944693.678472479,0.0
1,60.0,3062.0,3877161.880596122,69.0,4986.0,4940218.248374267,47.0,1019.0,4958095.282067943,0.0
2,60.0,2986.0,4853202.088090463,79.0,3184.0,4990338.549189242,28.0,336.0,4987304.464538013,0.0
3,30.0,1017.0,4476292.586263479,87.0,6597.0,4930067.058531214,64.0,1877.0,4984035.887617237,0.0
4,50.0,2619.0,4823871.030304699,71.0,4610.0,4996782.175544614,42.0,1031.0,4994064.0127117755,0.0
5,50.0,2767.0,4932777.954268168,54.0,4402.0,4806789.280117822,37.0,763.0,4831267.99755525,0.0
6,60.0,2688.0,4408587.481672107,72.0,3862.0,4902583.080337507,52.0,1626.0,4991662.296635068,0.0
7,40.0,1271.0,4843339.138532247,82.0,3653.0,4984131.032514465,57.0,1618.0,4942225.162173547,0.0
8,50.0,2990.0,3965534.551487285,64.0,4204.0,4922752.773892758,27.0,799.0,4962626.566694847,0.0
9,50.0,2867.0,4250956.197136898,61.0,3236.0,4972812.210907568,53.0,776.0,4973363.186525908,0.0
10,60.0,2705.0,3673737.1252411143,47.0,2686.0,4975706.40141772,48.0,1038.0,4944179.783363993,0.0
11,80.0,4181.0,4240426.8740011295,96.0,4520.0,4984194.684978282,45.0,1359.0,4972527.148695681,0.0
12,50.0,1858.0,4281919.64764141,93.0,5277.0,4919388.870040236,43.0,891.0,4945570.20386518,0.0
