,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,55.0,3239.0,4940587.754996602,56.0,3373.0,4760252.41707603,36.0,1121.0,4812855.206914848,0.0
1,40.0,2767.0,3660023.6753051328,52.0,3333.0,4846264.828532455,32.0,752.0,4951331.459741888,0.0
2,80.0,3394.0,4735092.15528878,39.0,2857.0,4959122.514176858,52.0,2076.0,4914574.973247446,0.0
3,61.0,2615.0,4923103.411314953,67.0,4605.0,4878388.258512903,34.0,853.0,4942355.699048868,0.0
4,48.0,2685.0,4692255.250674868,55.0,2529.0,4991256.887530222,18.0,597.0,4962511.8392962115,0.0
5,80.0,5148.0,4610024.071840229,58.0,3666.0,4943517.1463932935,52.0,1580.0,4971675.0164139485,0.0
6,40.0,1748.0,4837768.868030997,46.0,3049.0,4818030.780442417,41.0,1190.0,4994605.692462896,0.0
7,39.0,1560.0,2413216.042672389,70.0,4642.0,4964123.336841127,59.0,2163.0,4975845.485758404,0.0
8,85.0,4685.0,4923050.556223095,62.0,3565.0,4897130.254834094,57.0,2102.0,4838153.210893657,0.0
9,51.0,2805.0,4948825.0704202335,46.0,3296.0,4874180.277125546,30.0,947.0,4997751.636453526,0.0
10,66.0,4574.0,4912967.748933547,62.0,4486.0,4903421.136913154,43.0,1667.0,4935123.924711153,0.0
11,29.0,1972.0,4176472.828884051,58.0,3481.0,4987293.296204022,52.0,1544.0,4781329.920746449,0.0
12,77.0,5078.0,3953276.1716646366,55.0,4603.0,4808332.343942374,26.0,1408.0,4934363.49113023,0.0
