,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,50.0,2689.0,4230140.341843186,42.0,2682.0,4670364.113454615,42.0,1869.0,4671909.398206891,69.0
1,34.0,1381.0,4621522.089717672,42.0,2297.0,4935076.112544478,36.0,1417.0,4524226.856109831,49.0
2,30.0,1816.0,4808032.598776219,45.0,3234.0,4670360.893636277,34.0,1061.0,4731903.615780407,58.0
3,35.0,1641.0,4057728.06557149,51.0,2888.0,4971438.22158126,44.0,1710.0,4715758.611311349,62.0
4,51.0,2350.0,3996145.757629363,30.0,1311.0,4627694.241496953,47.0,1598.0,4863157.966497253,65.0
5,56.0,1926.0,4407326.298095494,48.0,2691.0,4714931.234423624,53.0,2651.0,4898838.958537086,69.0
6,36.0,1321.0,4044787.2238166872,54.0,1442.0,4913631.76455448,46.0,1356.0,4997151.184851631,74.0
7,46.0,2140.0,4993457.472873611,43.0,2370.0,4984134.751619489,47.0,2081.0,4858487.128189016,62.0
8,42.0,2649.0,4945370.669817346,31.0,2123.0,4931619.059955323,24.0,1142.0,4899511.571197941,51.0
9,38.0,2773.0,4904482.916935893,51.0,2915.0,4917776.327305118,42.0,1762.0,4716164.368332749,76.0
10,20.0,1083.0,3553931.1664998704,48.0,2337.0,4720107.583448296,38.0,1212.0,4889196.76158134,66.0
11,42.0,1089.0,3312914.27055709,35.0,2607.0,4925520.921182847,36.0,1020.0,4574865.516071983,68.0
12,27.0,1599.0,4144347.523362566,36.0,2415.0,4877718.720278839,40.0,1885.0,4750223.875800489,62.0
