,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,148.0,10951.0,9984427.865310544,98.0,7236.0,9844512.562747361,72.0,2995.0,9718350.244555501,0.0
1,109.0,6756.0,9067169.470021907,92.0,6713.0,9889592.810599925,57.0,1689.0,9915751.472889185,0.0
2,191.0,10741.0,9833534.277212745,86.0,3846.0,9870168.455408957,69.0,2312.0,9983616.239746237,0.0
3,174.0,12150.0,9873696.205664396,114.0,9653.0,9979841.577639662,83.0,3563.0,9600252.832645588,0.0
4,148.0,9100.0,9663074.918560628,88.0,4548.0,9974027.903314175,56.0,3452.0,9940996.61588818,0.0
5,160.0,9023.0,9991152.854214082,115.0,8117.0,9737877.711559072,83.0,2997.0,9885249.528458513,0.0
6,167.0,11566.0,9997936.426405845,81.0,4962.0,9997946.723350735,68.0,2759.0,9837882.659710836,0.0
7,150.0,8616.0,9873699.746278256,121.0,8152.0,9973736.457539758,93.0,3159.0,9957837.743431216,0.0
8,137.0,9623.0,9990684.447528472,105.0,5965.0,9784723.674924286,100.0,4922.0,9943108.728138158,0.0
9,144.0,10987.0,9597115.965967529,73.0,5158.0,9962241.247155802,65.0,1955.0,9947117.39777145,0.0
10,140.0,9337.0,9388010.353011718,76.0,5634.0,9936987.027444998,96.0,5099.0,9642713.318703141,0.0
11,134.0,9346.0,9507462.745495629,123.0,8214.0,9881025.259391503,101.0,4676.0,9700627.746983435,0.0
12,164.0,12654.0,9827445.892318606,99.0,7848.0,9962096.148521515,71.0,3650.0,9947460.836501198,0.0
