,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,151.0,7097.0,9937166.672288517,122.0,7234.0,9763610.38570228,75.0,2174.0,9921485.01033869,0.0
1,94.0,4485.0,9698119.826921077,88.0,5485.0,9916227.480183177,86.0,1995.0,9991326.4497472,0.0
2,188.0,10902.0,9367644.562812828,107.0,5096.0,9987851.144431083,91.0,3116.0,9991752.95847214,0.0
3,147.0,8077.0,9603600.59867078,98.0,7285.0,9990837.597350992,76.0,1751.0,9982360.44345189,0.0
4,166.0,11455.0,9687826.26711521,84.0,6803.0,9938750.089991078,75.0,1477.0,9994206.488937985,0.0
5,152.0,10337.0,9579072.309477052,105.0,7109.0,9976053.00385385,63.0,1417.0,9992204.116349567,0.0
6,153.0,9887.0,9931088.489738002,118.0,7939.0,9949257.290035775,100.0,4492.0,9974472.44438001,0.0
7,174.0,9705.0,9988566.932093104,115.0,6207.0,9974984.778278297,82.0,2248.0,9973940.199231863,0.0
8,126.0,8406.0,9777345.397024453,95.0,4713.0,9971157.088259747,63.0,1495.0,9876180.68228986,0.0
9,205.0,12983.0,9743891.153884575,73.0,5975.0,9839917.863994448,60.0,918.0,9959384.941627756,0.0
10,198.0,11466.0,9304134.49733552,122.0,6696.0,9915029.70874007,92.0,2131.0,9956244.638849964,0.0
11,153.0,9625.0,8954175.272526525,113.0,6674.0,9881272.965855537,61.0,1441.0,9984331.511450045,0.0
12,203.0,10850.0,9827051.033901965,125.0,6359.0,9979354.982783433,61.0,1454.0,9940205.368172605,0.0
