,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,39.0,1833.0,4467815.17371539,53.0,3130.0,4494244.44777594,32.0,1274.0,4735561.816140116,78.0
1,27.0,828.0,3839214.0871288865,49.0,2435.0,4881537.624014394,36.0,966.0,4945200.340433612,75.0
2,45.0,3404.0,4212085.848374706,46.0,4041.0,4830942.056721499,35.0,1295.0,4904335.195430956,66.0
3,43.0,1756.0,4318843.008163334,48.0,2101.0,4992323.549316697,37.0,969.0,4871019.506571791,74.0
4,34.0,2143.0,3800121.979020468,52.0,3418.0,4611673.46451317,54.0,2477.0,4707305.580697257,82.0
5,45.0,2429.0,4945283.260183083,54.0,3109.0,4981441.729658966,29.0,754.0,4470283.233629327,75.0
6,50.0,3072.0,4879015.133393972,59.0,4235.0,4910263.260794049,46.0,1704.0,4970403.798778697,74.0
7,40.0,1721.0,4899886.602643543,44.0,2068.0,4774592.300416473,41.0,1319.0,4931650.927803239,72.0
8,59.0,3451.0,4746633.34925129,45.0,2113.0,4953457.091238501,52.0,2259.0,4792526.228729972,89.0
9,43.0,1775.0,4958690.8942955155,35.0,1408.0,4816425.16851614,31.0,1587.0,4901974.725902569,65.0
10,30.0,1269.0,3429835.8754711594,40.0,2343.0,4678678.094545489,52.0,1825.0,4992791.375648978,76.0
11,27.0,995.0,4774660.057432079,47.0,4845.0,4895155.051932074,34.0,2582.0,4945325.441691922,61.0
12,53.0,3800.0,4467646.454936348,36.0,2653.0,4735436.308533667,26.0,1229.0,4615758.856848794,74.0
