,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,53.0,4256.0,4806278.8210335765,51.0,4433.0,4602730.099889248,34.0,3004.0,4104948.3606060506,62.0
1,37.0,3169.0,4119808.251097304,43.0,4621.0,4635085.339817499,38.0,3224.0,4856959.61094926,58.0
2,41.0,3768.0,4863864.151373581,33.0,3753.0,4858026.771559867,32.0,2684.0,4771650.884313352,65.0
3,68.0,4865.0,4732941.585905918,53.0,4072.0,4823617.404597324,49.0,2516.0,4909074.282726601,78.0
4,36.0,2313.0,4227416.87111792,33.0,3935.0,4854621.862805413,36.0,2631.0,4939583.753283344,52.0
5,45.0,2550.0,4608198.367230108,53.0,3418.0,4910722.443437019,40.0,1761.0,4901857.361516837,68.0
6,50.0,3158.0,3941587.5957758734,29.0,2318.0,4970868.458659248,29.0,1342.0,4592322.804596064,65.0
7,41.0,2871.0,4769155.991961069,38.0,3600.0,4809094.880586947,32.0,1811.0,4957835.977600737,76.0
8,37.0,1228.0,4632027.908436023,30.0,1370.0,4835204.463360416,34.0,840.0,4978170.045565789,56.0
9,39.0,1825.0,3163626.3474500617,52.0,2004.0,4834288.289483526,40.0,1018.0,4635496.4793588435,88.0
10,35.0,2969.0,3816348.607846836,31.0,3567.0,4997720.889492718,34.0,2956.0,4928267.923882939,51.0
11,42.0,3629.0,4086662.352319205,35.0,3079.0,4766941.95009114,20.0,1235.0,4814492.736646473,48.0
12,57.0,2935.0,4024331.672440296,49.0,2791.0,4934832.716894603,44.0,1563.0,4655165.2645278545,75.0
