,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,57.0,2888.0,4948295.4615412755,66.0,4631.0,4989134.898012142,27.0,540.0,4913512.554921763,0.0
1,58.0,3883.0,4771588.12834663,58.0,4629.0,4982225.120840679,37.0,1926.0,4944240.196764778,0.0
2,40.0,2598.0,4961218.79146837,46.0,3313.0,4975749.808792055,27.0,1257.0,4727058.738112065,0.0
3,40.0,2224.0,4206022.336428241,67.0,4496.0,4974718.7776360335,43.0,1875.0,4861099.373967385,0.0
4,30.0,1668.0,3260157.059136745,38.0,3019.0,4894187.85755004,44.0,1911.0,4901504.482207427,0.0
5,97.0,6133.0,4978377.717816189,60.0,4163.0,4903408.757118499,31.0,718.0,4957865.20354835,0.0
6,38.0,2714.0,4633142.196575669,38.0,2524.0,4827100.189720814,40.0,1408.0,4939892.806576649,0.0
7,50.0,3459.0,4308787.7267993335,55.0,3262.0,4961395.318719222,36.0,1130.0,4953581.804682593,0.0
8,36.0,3166.0,4122050.703110501,43.0,4063.0,4987512.787272499,51.0,3385.0,4832201.82381087,0.0
9,75.0,4778.0,4800423.215595205,69.0,4057.0,4952579.266728773,34.0,1096.0,4909940.346485088,0.0
10,40.0,2361.0,4067202.991982403,50.0,3271.0,4854885.667627755,61.0,1812.0,4739995.377342672,0.0
11,58.0,4600.0,4908603.535969188,56.0,5247.0,4951330.605944398,45.0,2526.0,4926803.99063305,0.0
12,39.0,1586.0,4336375.239364039,46.0,3753.0,4984871.512318538,58.0,3124.0,4875717.0159661975,0.0
