,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,70.0,3162.0,4243004.082333591,73.0,4401.0,4985348.045696551,42.0,884.0,4967591.8546646265,0.0
1,80.0,3927.0,4275665.654272906,78.0,3951.0,4967996.113010055,48.0,733.0,4973660.914286693,0.0
2,71.0,4112.0,4436736.1876078285,84.0,4065.0,4991317.81320684,49.0,905.0,4958790.311504912,0.0
3,70.0,3379.0,4048242.222221779,66.0,5371.0,4982531.225261527,61.0,1513.0,4888502.359412322,0.0
4,60.0,3643.0,4596823.38136481,78.0,4526.0,4974160.4499835735,35.0,936.0,4966573.452458607,0.0
5,90.0,5244.0,4588409.326472742,94.0,5221.0,4911656.523231798,48.0,972.0,4989846.284646325,0.0
6,61.0,3868.0,4875036.453146587,87.0,5453.0,4984603.507469886,31.0,1186.0,4959100.182930106,0.0
7,70.0,3552.0,4508650.475114474,71.0,4942.0,4871621.938633445,48.0,918.0,4941115.054314226,0.0
8,70.0,3611.0,3990013.2126312885,60.0,3464.0,4945725.546853003,30.0,462.0,4954769.202936935,0.0
9,70.0,3888.0,4578520.479947578,94.0,7255.0,4999152.949641833,54.0,1416.0,4984458.278749668,0.0
10,80.0,4393.0,4753569.195993999,84.0,5587.0,4914665.763147942,36.0,688.0,4968556.507526769,0.0
11,42.0,2227.0,4965449.413015221,52.0,3654.0,4999152.2972438885,55.0,906.0,4990642.011768041,0.0
12,70.0,3126.0,4601818.452058218,65.0,4998.0,4854611.198530699,69.0,1449.0,4960543.035658631,0.0
