,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,57.0,3230.0,2297363.2974513494,49.0,2413.0,2266977.315425838,57.0,2376.0,2433746.316917722,0.0
1,20.0,1330.0,2413475.2301168763,32.0,1820.0,2461533.961407788,20.0,187.0,2491650.8003758388,0.0
2,20.0,1017.0,2239074.066604106,51.0,2686.0,2327637.3143348047,36.0,1062.0,2492293.6383294594,0.0
3,16.0,1192.0,2065840.1127838446,33.0,2203.0,2440331.3382096854,41.0,441.0,2490417.538810439,0.0
4,10.0,241.0,2665264.143781008,58.0,4374.0,2417443.9624869386,32.0,1030.0,2464923.7403672026,0.0
5,19.0,1143.0,1966211.9916240075,52.0,2822.0,2491717.344120732,21.0,510.0,2486070.9669302898,0.0
6,20.0,858.0,2326674.432702976,26.0,1798.0,2484387.3563464675,29.0,233.0,2461136.9166787285,0.0
7,20.0,519.0,847361.832168649,53.0,3197.0,2483048.354711286,12.0,81.0,2403921.7276210333,0.0
8,26.0,2251.0,2093035.1098464478,43.0,3098.0,2477611.5699610617,34.0,920.0,2464810.685430766,0.0
9,40.0,1551.0,2470120.721824601,70.0,5231.0,2419164.5566027807,21.0,40.0,2497764.4743718295,0.0
10,35.0,2166.0,2091576.0153755096,48.0,3373.0,2463351.246825944,29.0,475.0,2491029.7311718827,0.0
11,30.0,1699.0,1569118.7961469304,41.0,2713.0,2458266.2597136507,26.0,120.0,2484156.756792776,0.0
12,24.0,1489.0,2086214.388233245,36.0,3317.0,2417720.269533784,28.0,441.0,2496365.591093947,0.0
