,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,165.0,12501.0,9975096.405834157,98.0,7236.0,9844512.562747361,72.0,2995.0,9718350.244555501,0.0
1,125.0,8240.0,9928065.608055003,92.0,6713.0,9889592.810599925,57.0,1689.0,9915751.472889185,0.0
2,191.0,10741.0,9635198.35819269,86.0,3846.0,9870168.455408957,69.0,2312.0,9983616.239746237,0.0
3,158.0,9496.0,9709263.46487445,114.0,9653.0,9979841.577639662,83.0,3563.0,9600252.832645588,0.0
4,148.0,9100.0,9818799.74094407,88.0,4548.0,9974027.903314175,56.0,3452.0,9940996.61588818,0.0
5,137.0,7381.0,9588123.273806127,115.0,8117.0,9737877.711559072,83.0,2997.0,9885249.528458513,0.0
6,191.0,13701.0,9753643.1322843,81.0,4962.0,9997946.723350735,68.0,2759.0,9837882.659710836,0.0
7,122.0,6465.0,9841892.910219181,121.0,8152.0,9973736.457539758,93.0,3159.0,9957837.743431216,0.0
8,179.0,12165.0,9991220.002580943,105.0,5965.0,9784723.674924286,100.0,4922.0,9943108.728138158,0.0
9,163.0,12287.0,9864400.030963773,73.0,5158.0,9962241.247155802,65.0,1955.0,9947117.39777145,0.0
10,148.0,9524.0,9704924.523277108,76.0,5634.0,9936987.027444998,96.0,5099.0,9642713.318703141,0.0
11,180.0,11620.0,9855275.235607013,123.0,8214.0,9881025.259391503,101.0,4676.0,9700627.746983435,0.0
12,152.0,10576.0,9862237.854926836,99.0,7848.0,9962096.148521515,71.0,3650.0,9947460.836501198,0.0
