,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,37.0,2318.0,3347268.500267192,54.0,6390.0,4715384.865500458,41.0,2639.0,4891170.003305156,85.0
1,38.0,3179.0,4421222.255977573,39.0,2009.0,4960654.348928091,43.0,2022.0,4975784.0099494485,86.0
2,42.0,2516.0,4932992.66787283,34.0,2605.0,4695657.03478228,22.0,605.0,4822310.334339795,67.0
3,57.0,3982.0,4307100.677403708,42.0,4001.0,4946950.1858488545,40.0,2430.0,4973724.749728583,82.0
4,57.0,3942.0,4205434.541536717,54.0,4607.0,4508423.254547325,20.0,564.0,4802024.014955185,92.0
5,47.0,2311.0,4437955.906183855,41.0,3546.0,4644211.517998003,40.0,1389.0,4712083.563682075,62.0
6,53.0,2504.0,4607217.100483292,36.0,2385.0,4983468.962313346,50.0,2247.0,4887403.513195245,84.0
7,54.0,3060.0,4301273.94882288,47.0,2705.0,4816111.275568526,29.0,1218.0,4927149.248167488,89.0
8,39.0,2218.0,3285938.087877732,45.0,3066.0,4719271.996582997,28.0,1020.0,4951611.5359459035,64.0
9,59.0,4641.0,4946632.683599843,58.0,5205.0,4973899.882055787,49.0,3192.0,4765888.719591761,67.0
10,45.0,2053.0,4893224.708326635,45.0,2089.0,4990167.9744482115,46.0,1983.0,4962631.933401968,77.0
11,53.0,2015.0,4186389.248596127,45.0,2791.0,4937803.914478727,45.0,1156.0,4706038.6900287485,86.0
12,49.0,2156.0,4928071.787865773,47.0,2822.0,4912576.893466936,31.0,912.0,4591040.236979696,83.0
