,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,9.0,103.0,1114790.7057322117,34.0,1801.0,2432564.073347348,30.0,979.0,2183794.9197687814,42.0
1,10.0,109.0,1905923.865197339,34.0,1442.0,2214313.4925415833,34.0,1109.0,2335837.6038357685,51.0
2,10.0,121.0,1240010.4146762136,31.0,895.0,2428061.7510626614,33.0,657.0,2324252.6312511475,59.0
3,10.0,511.0,1626842.7945957081,23.0,1527.0,2060119.5850696235,14.0,303.0,2402392.6174358525,31.0
4,10.0,705.0,1775995.2653437122,25.0,984.0,2472862.0931085735,13.0,311.0,2493341.685990177,33.0
5,20.0,300.0,2451730.16760238,35.0,1123.0,2442774.3954496193,20.0,300.0,2451730.16760238,41.0
6,18.0,598.0,1606306.9439102723,42.0,2150.0,2273166.3974439274,25.0,763.0,2241196.74282394,45.0
7,15.0,755.0,2405930.7421509163,18.0,668.0,2337449.781929943,15.0,343.0,2446371.5847245306,27.0
8,27.0,2031.0,2255708.336552393,39.0,2612.0,2252208.059505579,18.0,474.0,2363350.6458693445,52.0
9,10.0,257.0,1199065.8450672221,31.0,1972.0,2483221.5207385644,15.0,297.0,2417690.8477620846,54.0
10,10.0,878.0,919454.7385305344,14.0,994.0,2391551.6169234524,10.0,295.0,2345233.532723109,38.0
11,10.0,108.0,1849286.3492845453,13.0,1016.0,2477828.992005933,28.0,1476.0,2381688.7440135195,34.0
12,9.0,915.0,1777728.2234771736,16.0,1457.0,2495056.9100676323,22.0,1226.0,2312214.025307463,26.0
