,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,57.0,2348.0,4229339.887618808,55.0,3816.0,4991643.897632705,34.0,867.0,4969778.891837495,0.0
1,40.0,1645.0,4461951.817440238,69.0,4673.0,4991482.457718437,25.0,630.0,4981596.031877423,0.0
2,50.0,2694.0,4044407.6335627125,70.0,5944.0,4997010.808071332,26.0,1022.0,4993305.474037116,0.0
3,70.0,3370.0,4992926.132223187,66.0,4412.0,4910475.909574794,51.0,910.0,4940729.746428887,0.0
4,70.0,4928.0,4391798.543980149,62.0,4599.0,4931087.2615138935,32.0,560.0,4965552.75649087,0.0
5,50.0,3825.0,4461136.115025367,56.0,3660.0,4972700.724919532,37.0,507.0,4942989.163436983,0.0
6,60.0,3028.0,4432736.522075433,71.0,3764.0,4893312.281296215,49.0,896.0,4917759.375953284,0.0
7,50.0,3212.0,4343413.91452435,74.0,5334.0,4973704.971801734,50.0,1563.0,4976110.761076937,0.0
8,80.0,4662.0,4568904.378825442,74.0,4627.0,4914555.2068554135,45.0,1234.0,4938278.668736592,0.0
9,80.0,3669.0,4884905.247750717,73.0,4320.0,4931650.852662718,51.0,381.0,4954830.840316418,0.0
10,70.0,4187.0,4878482.07152719,66.0,5851.0,4955275.367431105,20.0,183.0,4986245.101820526,0.0
11,70.0,4217.0,4685769.288761614,54.0,4847.0,4987521.345371553,51.0,887.0,4951416.3020504555,0.0
12,70.0,3742.0,4781615.371144662,68.0,4430.0,4936227.498098489,40.0,509.0,4855657.584611128,0.0
