,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,175.0,7888.0,9822134.290291362,111.0,7707.0,9998113.324451467,94.0,1705.0,9886600.365654139,0.0
1,180.0,6091.0,9828906.159367122,114.0,4002.0,9967904.011229454,116.0,2513.0,9926949.007778473,0.0
2,152.0,6802.0,9927143.031142889,133.0,5645.0,9962447.031324625,104.0,2443.0,9999351.131873501,0.0
3,150.0,6316.0,9596402.334682694,110.0,4490.0,9988272.640042286,108.0,2035.0,9997989.635223303,0.0
4,228.0,8636.0,9297727.03737646,138.0,5646.0,9939316.304543303,120.0,3026.0,9961049.930541204,0.0
5,237.0,9417.0,9531271.342048975,127.0,6371.0,9997875.8548581,91.0,1644.0,9922772.514201421,0.0
6,168.0,8848.0,9898886.09620967,110.0,6258.0,9990488.802080667,78.0,1767.0,9973108.531644871,0.0
7,202.0,8328.0,9749736.446113795,115.0,3713.0,9987914.431101173,95.0,1451.0,9850295.67424217,0.0
8,173.0,6603.0,9947892.019106008,97.0,2686.0,9925331.103698766,78.0,1821.0,9984397.607185272,0.0
9,154.0,7211.0,9535718.557930754,135.0,6604.0,9973930.325045362,83.0,1595.0,9979750.454917975,0.0
10,125.0,5565.0,9692834.903491432,94.0,5650.0,9969623.486788282,104.0,2001.0,9994490.692642396,0.0
11,247.0,8278.0,9035478.23035131,127.0,4334.0,9748698.670490168,104.0,1750.0,9988765.949968582,0.0
12,210.0,8533.0,9608129.828394819,139.0,6115.0,9981184.006997412,117.0,2114.0,9981655.270043137,0.0
