,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,133.0,8353.0,9786384.220652565,91.0,6629.0,9962714.80293243,96.0,2786.0,9927994.614733726,0.0
1,176.0,9357.0,9520507.9788777,128.0,9932.0,9985058.742061904,81.0,1793.0,9946432.031518055,0.0
2,190.0,9850.0,9293822.623053115,127.0,6621.0,9864200.6071098,98.0,1856.0,9974007.913768759,0.0
3,143.0,9054.0,9905512.309028724,112.0,7370.0,9949765.359466309,91.0,2538.0,9966386.172620364,0.0
4,202.0,12437.0,9745596.770798268,114.0,7159.0,9987871.162945384,89.0,2823.0,9962641.710936338,0.0
5,168.0,10968.0,9451078.143285848,81.0,5824.0,9976138.397045916,56.0,1249.0,9680092.468100756,0.0
6,184.0,11926.0,9189177.124505201,109.0,7277.0,9999024.649127237,93.0,2703.0,9993257.413448533,0.0
7,150.0,8251.0,9850908.7400159,122.0,7247.0,9942654.953707978,82.0,2037.0,9987352.346214607,0.0
8,122.0,7095.0,9598262.982305577,120.0,8372.0,9950143.821112951,75.0,2699.0,9904853.025847992,0.0
9,210.0,10898.0,9775994.169940947,100.0,6573.0,9908654.494629918,101.0,2203.0,9981556.968874551,0.0
10,173.0,10294.0,9747904.07645274,102.0,5402.0,9958531.636116762,72.0,1290.0,9991720.133516124,0.0
11,231.0,13265.0,9923998.379517633,121.0,6523.0,9991482.725428665,74.0,1593.0,9781970.074192023,0.0
12,129.0,6304.0,9970427.07242614,130.0,7654.0,9908052.214264344,77.0,1782.0,9809062.099354902,0.0
