,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,49.0,5673.0,9689572.464289784,42.0,4303.0,9556221.845865434,44.0,4216.0,9934431.346374838,49.0
1,57.0,5611.0,6610424.323917705,56.0,4796.0,8282005.977785223,56.0,4796.0,8829021.358063852,57.0
2,47.0,4396.0,7444176.751181476,47.0,4396.0,9795479.884360285,43.0,2893.0,9966477.285961961,47.0
3,62.0,5218.0,7560548.619956986,62.0,5218.0,9640808.645036168,61.0,4940.0,8059014.596089503,62.0
4,54.0,5770.0,5780580.669981535,53.0,5377.0,9340513.47279829,53.0,5003.0,9920193.917948725,54.0
5,53.0,5722.0,6984962.03895891,53.0,5722.0,9362955.230054582,52.0,5454.0,9844051.627222022,53.0
6,60.0,5415.0,7983236.39818761,54.0,3709.0,9800906.456623325,54.0,3709.0,9676110.787888616,60.0
7,61.0,4743.0,5104753.659981184,60.0,3905.0,8147220.53113226,61.0,4743.0,9779022.614021823,61.0
8,48.0,5463.0,7978700.3398980955,45.0,4566.0,8465457.761686826,47.0,4930.0,9473947.589325288,48.0
9,46.0,4585.0,7098844.472540457,46.0,4585.0,8363169.3931144755,42.0,3217.0,9956372.703824345,46.0
10,38.0,6622.0,6704742.177504316,35.0,5048.0,9478353.696307411,30.0,3569.0,9687511.418203937,38.0
11,64.0,5892.0,7988775.473504514,54.0,4280.0,9488157.833996043,57.0,4415.0,8918719.286512544,64.0
12,42.0,4153.0,6011576.595693417,42.0,4153.0,9206057.285129469,42.0,4153.0,9545406.620892761,42.0
