,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,30.0,1587.0,1459528.2590448626,35.0,2059.0,2396033.005629798,14.0,360.0,2420225.6764756665,52.0
1,8.0,182.0,2245292.2044552076,16.0,1027.0,2480569.1287954706,16.0,1342.0,2422572.123025414,16.0
2,10.0,357.0,2137219.5621350766,17.0,1398.0,2491401.8528102846,7.0,124.0,2493328.5048775254,18.0
3,28.0,1198.0,2274154.896591587,28.0,1198.0,2247674.1114180577,17.0,772.0,2074365.2888909741,29.0
4,10.0,184.0,1370534.2371081442,37.0,2313.0,2378957.8541385606,35.0,1931.0,2234410.3563463907,37.0
5,20.0,1424.0,2033389.4795131895,25.0,1841.0,2468956.0062125428,15.0,961.0,2299405.640178516,31.0
6,9.0,428.0,1853709.874892176,11.0,1902.0,2342537.6447991785,13.0,309.0,2352992.192863748,35.0
7,9.0,365.0,1876135.4854159718,14.0,1459.0,2188258.0411559297,10.0,997.0,2326154.2998491856,18.0
8,10.0,172.0,1617447.7422751815,24.0,467.0,2411877.458390102,22.0,540.0,2213850.802622084,32.0
9,10.0,383.0,1276901.915447168,33.0,2462.0,2373432.5867410493,26.0,1759.0,2496291.011495251,41.0
10,10.0,209.0,2155536.8047516556,22.0,1295.0,2440130.301026559,18.0,593.0,2480725.388717457,24.0
11,10.0,116.0,1644738.3993543445,28.0,2072.0,2439396.2191916215,22.0,1473.0,2487949.8335035876,28.0
12,10.0,434.0,1505791.732585607,22.0,1134.0,1946206.0450298158,22.0,780.0,1896217.7378289017,39.0
