,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,53.0,6265.0,7113360.236946699,53.0,6265.0,8526423.544411886,41.0,3808.0,9791637.038424466,53.0
1,45.0,6594.0,7610119.896398479,41.0,4381.0,9916029.598532842,41.0,4378.0,9808824.223224178,45.0
2,59.0,4779.0,7500403.949634343,56.0,4167.0,9646481.311252832,51.0,3625.0,9984587.662121283,59.0
3,59.0,5972.0,7166084.791874216,54.0,4747.0,9722142.689197734,52.0,4146.0,9806973.759213416,59.0
4,54.0,5484.0,7277762.994930412,44.0,4330.0,9928763.454965038,45.0,3794.0,9781431.843796158,54.0
5,58.0,6728.0,5820652.430042041,58.0,6728.0,7928982.480132549,58.0,6728.0,9182635.933640148,58.0
6,61.0,5126.0,6702168.933855707,61.0,5126.0,9990765.786997514,60.0,4480.0,9613843.622963628,61.0
7,57.0,4184.0,8623981.393105531,52.0,4029.0,8966960.272040945,39.0,2136.0,8996487.76036388,57.0
8,47.0,6003.0,7336811.679253154,43.0,5016.0,9390567.331270631,43.0,4528.0,8986232.730757533,47.0
9,65.0,4026.0,7255619.547685484,65.0,4026.0,9455615.280788595,61.0,3651.0,9499983.433081118,65.0
10,69.0,6269.0,7597651.445095294,67.0,5646.0,8906068.67709276,69.0,6269.0,9799199.026035903,69.0
11,64.0,6460.0,7113982.397807809,60.0,5158.0,9526767.50256931,60.0,5158.0,9699541.58798738,64.0
12,60.0,4662.0,7009565.610332153,59.0,3864.0,8655162.12351311,59.0,3864.0,9386860.315055361,60.0
