,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,181.0,12805.0,9986682.772049394,104.0,6724.0,9773108.630402492,75.0,3364.0,9924610.814027172,0.0
1,150.0,9958.0,9413324.847159658,97.0,7582.0,9731880.502854045,82.0,3533.0,9913536.123535423,0.0
2,137.0,10220.0,9820000.209559137,82.0,6557.0,9977770.14595339,53.0,2459.0,9755828.50959178,0.0
3,139.0,9259.0,9832340.296120243,95.0,6078.0,9777677.384261215,97.0,4832.0,9994361.807231363,0.0
4,162.0,10302.0,9770214.716673542,87.0,4720.0,9979263.787159203,77.0,3502.0,9863653.916711435,0.0
5,168.0,12775.0,9889247.875855606,119.0,9213.0,9951990.482429262,84.0,4330.0,9943017.56085066,0.0
6,182.0,13149.0,9421984.9254608,88.0,5742.0,9902199.216316408,33.0,681.0,9911048.395561576,0.0
7,126.0,8454.0,9544727.009883353,84.0,6015.0,9979559.915161654,69.0,2666.0,9917355.988184828,0.0
8,176.0,15933.0,9918212.697230637,87.0,8479.0,9950920.227224875,69.0,4739.0,9972805.11327401,0.0
9,154.0,10582.0,9815422.996243015,117.0,7968.0,9895508.047327323,85.0,3874.0,9888986.751884079,0.0
10,174.0,12149.0,9878935.069439784,94.0,6995.0,9851139.357852466,82.0,2753.0,9903148.085132997,0.0
11,166.0,13865.0,9934051.895293873,82.0,6506.0,9981845.064835042,52.0,2353.0,9967337.373127216,0.0
12,147.0,9572.0,9528170.83187907,91.0,5612.0,9577989.709558649,56.0,1752.0,9971075.843571838,0.0
