,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,197.0,7827.0,9983035.505584026,131.0,5848.0,9948282.483678343,77.0,1696.0,9887042.369072245,0.0
1,205.0,6950.0,9690477.492622197,107.0,5679.0,9949732.57626571,95.0,1796.0,9964351.45032401,0.0
2,211.0,7796.0,9796161.516352436,110.0,4727.0,9933093.304165712,84.0,1474.0,9854183.2692995,0.0
3,217.0,7317.0,9934201.54294889,125.0,4687.0,9847362.937949806,89.0,1305.0,9997112.449140415,0.0
4,162.0,5845.0,9848184.03905395,115.0,5637.0,9934963.38395083,99.0,1928.0,9973606.201510003,0.0
5,167.0,6198.0,9563525.235634513,127.0,4727.0,9963716.972000247,114.0,2036.0,9831482.659237536,0.0
6,231.0,8931.0,9668716.566096995,97.0,3375.0,9898374.967647148,97.0,1697.0,9965889.857937053,0.0
7,133.0,5738.0,8621721.190712815,104.0,5820.0,9802333.56084877,91.0,2770.0,9989593.581285601,0.0
8,153.0,5401.0,9251310.141920336,104.0,4251.0,9988649.393311419,82.0,1767.0,9966511.526422828,0.0
9,174.0,7752.0,9247319.294738248,143.0,8050.0,9928837.621296918,100.0,2858.0,9967759.108658362,0.0
10,159.0,6087.0,9588581.886765856,91.0,4525.0,9996986.787749061,118.0,2637.0,9915299.006120436,0.0
11,227.0,8921.0,9998180.86787056,103.0,5369.0,9995267.489089774,110.0,1865.0,9972932.014708668,0.0
12,190.0,7854.0,9858532.95812675,108.0,5701.0,9921667.573195884,79.0,1269.0,9918931.831186773,0.0
