,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,139.0,12174.0,9492567.724649396,91.0,6029.0,9896693.877400547,70.0,2931.0,9946855.66567086,139.0
1,146.0,9000.0,9872860.169348447,92.0,4898.0,9983195.08373302,60.0,1447.0,9615308.62422024,149.0
2,89.0,4984.0,9930657.443471726,76.0,4168.0,9965698.793038256,71.0,3161.0,9979282.304260436,157.0
3,131.0,8696.0,9901631.877075983,85.0,3914.0,9694633.304075055,74.0,2824.0,9453782.629800389,142.0
4,131.0,8156.0,9927065.331548098,86.0,4195.0,9927879.567718975,79.0,2878.0,9993429.584063755,136.0
5,136.0,5891.0,9872478.886883292,111.0,4978.0,9967086.170305874,82.0,2098.0,9918933.207066678,163.0
6,139.0,10423.0,8912141.780302458,70.0,4259.0,9826362.21935038,57.0,1950.0,9841548.40409317,139.0
7,155.0,8093.0,9484018.880282855,85.0,3244.0,9999483.243214648,82.0,1701.0,9992766.33574564,155.0
8,128.0,10577.0,9466133.725762315,68.0,4855.0,9937351.519720351,76.0,3878.0,9997944.502515933,131.0
9,136.0,10144.0,9988564.832657892,87.0,5245.0,9947616.020209637,74.0,2636.0,9754359.130930105,138.0
10,129.0,13192.0,9975555.451876894,86.0,6502.0,9997723.94426637,60.0,2796.0,9947612.983518383,129.0
11,103.0,5711.0,8962472.692962596,87.0,4466.0,9869747.347913146,61.0,1880.0,9783256.303264225,119.0
12,129.0,6244.0,9987207.411367984,78.0,3675.0,9388399.302379873,60.0,1725.0,9960323.961761875,148.0
