,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,60.0,1934.0,4872825.113802783,70.0,5461.0,4957209.759070032,31.0,174.0,4975538.866660967,0.0
1,70.0,3446.0,4920993.331187735,79.0,3741.0,4970274.811890325,36.0,611.0,4946787.441614497,0.0
2,70.0,2752.0,4761204.664567632,80.0,5575.0,4989883.486040597,50.0,516.0,4995225.550531684,0.0
3,70.0,3432.0,4695865.587478032,78.0,6690.0,4918438.734491756,45.0,628.0,4991265.22135122,0.0
4,80.0,4123.0,4557926.578005171,80.0,5724.0,4909046.161909377,63.0,1800.0,4987739.239269033,0.0
5,90.0,4737.0,4223992.783132765,61.0,3902.0,4969565.355661127,39.0,117.0,4958422.028576919,0.0
6,63.0,2471.0,3890359.055624116,73.0,4010.0,4968571.998233694,74.0,900.0,4979665.190669276,0.0
7,70.0,1884.0,4955338.333161955,51.0,3916.0,4995379.189215685,45.0,1019.0,4998897.565143082,0.0
8,70.0,3477.0,4444297.696184183,74.0,6264.0,4951325.731107778,30.0,496.0,4936349.73669316,0.0
9,78.0,3297.0,4550255.807110148,81.0,4701.0,4954328.919032148,49.0,396.0,4996394.002447674,0.0
10,60.0,1866.0,3465128.8192693135,70.0,5005.0,4988245.322929473,42.0,269.0,4954784.272311274,0.0
11,66.0,2475.0,4613313.878374908,65.0,5267.0,4868128.717648507,67.0,1451.0,4997202.8448320255,0.0
12,60.0,3299.0,4068895.496889015,80.0,5132.0,4992359.700927231,54.0,1131.0,4879399.138216158,0.0
