,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,152.0,4145.0,8864896.209422948,108.0,6013.0,9950803.41815464,83.0,1439.0,9963213.458639663,0.0
1,139.0,6345.0,9729084.129292315,126.0,6061.0,9943103.845231991,93.0,3142.0,9999712.72031237,0.0
2,224.0,8788.0,9418890.026866332,99.0,4496.0,9962938.797336344,73.0,1169.0,9916840.670459682,0.0
3,169.0,6638.0,9417919.303718798,106.0,6415.0,9947865.724340545,72.0,2148.0,9934943.343448382,0.0
4,189.0,6832.0,8497079.937365893,100.0,5317.0,9993752.40282182,105.0,2257.0,9953410.485820597,0.0
5,198.0,7447.0,9762726.001516692,128.0,6540.0,9987097.427633105,84.0,1222.0,9876669.169816816,0.0
6,149.0,5945.0,9898592.457116965,85.0,3844.0,9923603.768287133,112.0,2970.0,9999931.806299984,0.0
7,208.0,7849.0,9983668.51063639,116.0,5109.0,9963735.115581825,85.0,2036.0,9990626.915269239,0.0
8,179.0,6721.0,9565670.253767917,136.0,6673.0,9995474.045453344,96.0,2177.0,9962851.707920568,0.0
9,190.0,7670.0,9503483.166592935,105.0,4924.0,9997883.79788569,105.0,2508.0,9939924.78850764,0.0
10,171.0,7423.0,9860612.888846593,121.0,6125.0,9997530.556583986,81.0,2300.0,9981947.736674512,0.0
11,156.0,6163.0,9342319.080060234,83.0,2710.0,9848822.691651449,87.0,2028.0,9979659.974066498,0.0
12,166.0,6283.0,9035068.514936158,111.0,4422.0,9995040.356866203,86.0,1886.0,9875789.540143153,0.0
