,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,48.0,6394.0,7543827.056466458,45.0,5820.0,9601564.710401706,42.0,5226.0,8695256.32115057,48.0
1,61.0,5776.0,6991471.187346514,61.0,5776.0,9780943.494532071,59.0,4915.0,9227105.384434396,61.0
2,59.0,5951.0,7860296.714509274,57.0,5759.0,8234647.59820943,45.0,3275.0,9704273.350799676,59.0
3,70.0,5281.0,6685566.513782743,69.0,4568.0,9008375.466922615,64.0,3929.0,8979253.076263614,70.0
4,62.0,6719.0,5711544.054266137,62.0,6719.0,9452668.033895453,61.0,6138.0,9522747.63249905,62.0
5,57.0,4526.0,6675522.137026787,57.0,4526.0,8259052.488314914,55.0,4026.0,9272105.541048467,57.0
6,57.0,5931.0,5563436.222129057,57.0,5931.0,9148799.977115305,57.0,5931.0,8928781.95723966,57.0
7,50.0,5341.0,6308842.856665566,48.0,4452.0,8631793.354514772,48.0,4452.0,9174529.972775143,50.0
8,42.0,3326.0,5824451.779306663,42.0,3326.0,9183643.043934675,42.0,3326.0,8119258.214960118,42.0
9,57.0,5160.0,6911318.82915929,55.0,5091.0,9683769.90755562,47.0,3395.0,9981989.294950815,57.0
10,48.0,6874.0,7449077.924120175,47.0,6495.0,9246006.478240835,46.0,6000.0,9894388.642658623,48.0
11,41.0,5401.0,7076153.404853081,39.0,4919.0,9879043.89164663,34.0,3332.0,9539573.58179601,41.0
12,47.0,6566.0,6773942.25317833,44.0,5752.0,9785290.44711057,45.0,5733.0,9967332.236463279,47.0
