,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,100.0,4084.0,8960996.811033227,147.0,9717.0,9964887.631172,70.0,1457.0,9987146.348338036,0.0
1,137.0,4596.0,9990477.643624859,121.0,6740.0,9984875.675775828,87.0,1954.0,9963559.240373172,0.0
2,268.0,9982.0,9959016.522504345,141.0,6898.0,9970869.15261621,101.0,2048.0,9983784.656792548,0.0
3,204.0,7192.0,9618047.89947452,142.0,8471.0,9936206.52641231,80.0,1613.0,9926146.457081696,0.0
4,172.0,6869.0,9263894.962260459,120.0,8594.0,9973155.987369953,91.0,1755.0,9967847.734543543,0.0
5,212.0,8170.0,9767773.029960742,94.0,5718.0,9896685.952608671,108.0,3186.0,9975750.423290653,0.0
6,183.0,7416.0,9667644.785338176,118.0,6380.0,9968218.939138012,106.0,2840.0,9972822.764456755,0.0
7,149.0,4379.0,9948205.462438853,123.0,7311.0,9926729.044496613,115.0,2892.0,9958865.62441651,0.0
8,149.0,6145.0,9834701.640282912,94.0,5740.0,9899185.29612558,83.0,1826.0,9965481.059098762,0.0
9,209.0,7503.0,9968430.729271837,127.0,7005.0,9993366.64357027,103.0,1869.0,9945955.775635626,0.0
10,151.0,5324.0,8734821.456624007,122.0,6583.0,9979485.239684919,90.0,1860.0,9993811.52025713,0.0
11,227.0,7955.0,9161854.157189377,128.0,6119.0,9975588.370195918,100.0,2179.0,9990968.595823972,0.0
12,139.0,4925.0,9723829.837488944,119.0,6483.0,9970861.83304993,84.0,2042.0,9985175.29290742,0.0
