,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,29.0,1844.0,3637382.6727504553,37.0,2713.0,4949645.168276916,46.0,2491.0,4919411.319060554,77.0
1,31.0,2248.0,4630954.770106529,29.0,3142.0,4544449.753115827,25.0,1884.0,4732022.716390052,49.0
2,45.0,2550.0,4435732.97972079,27.0,2375.0,4132357.8007977474,35.0,1897.0,4677449.346065416,58.0
3,30.0,1486.0,3796882.3655343736,48.0,2394.0,4945086.763177071,28.0,838.0,4933034.709191044,77.0
4,28.0,968.0,4229292.68181348,48.0,2351.0,4884055.634962998,26.0,609.0,4494112.242923424,79.0
5,36.0,2203.0,4481982.544858546,26.0,2413.0,4872427.400301088,33.0,3218.0,4825644.66726277,45.0
6,36.0,2520.0,4942176.791484313,39.0,3210.0,4647182.817383857,26.0,1168.0,4028875.0072775297,46.0
7,36.0,2446.0,3842480.9603067725,46.0,3443.0,4808660.888641967,29.0,1884.0,4442275.100763877,63.0
8,51.0,3034.0,4822600.839510265,26.0,3315.0,4582626.5874345815,41.0,2491.0,4903888.676415703,66.0
9,52.0,4544.0,4812204.183412742,52.0,5054.0,4898485.147949578,46.0,4306.0,4906144.61153287,58.0
10,53.0,4659.0,4441768.034795952,38.0,3521.0,4776043.339893524,23.0,1525.0,4680951.066247069,65.0
11,30.0,1550.0,3206357.849719037,36.0,2147.0,4926605.61244414,29.0,880.0,4828893.898927719,52.0
12,61.0,3778.0,4846093.408775276,45.0,3213.0,4776643.821274502,52.0,2998.0,4967162.3945870185,75.0
