,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,113.0,1806406.0166577583,34.0,2241.0,2452153.1484953947,28.0,1507.0,2415191.919753405,0.0
1,40.0,2048.0,1969189.57728006,40.0,2790.0,2475693.3910278426,36.0,951.0,2463598.0131318495,0.0
2,20.0,861.0,1941580.6781347797,51.0,2012.0,2440867.132661575,31.0,1271.0,2468060.5590588353,0.0
3,10.0,232.0,2619240.3512353636,50.0,3089.0,2448547.387483051,37.0,1343.0,2457995.1314631207,0.0
4,20.0,1137.0,2417690.7144670924,44.0,3542.0,2343434.8300810535,31.0,874.0,2485037.174075206,0.0
5,10.0,814.0,1081611.2212977705,36.0,3289.0,2389101.1122167706,32.0,806.0,2320393.5318907676,0.0
6,30.0,745.0,2417975.052989108,39.0,2306.0,2358162.797676633,19.0,243.0,2422280.715044989,0.0
7,10.0,399.0,1945812.5278832624,45.0,4938.0,2498725.1661086427,32.0,727.0,2368833.323163,0.0
8,20.0,1339.0,2206068.5688622817,31.0,2246.0,2497557.2009372828,6.0,125.0,2494508.6393527333,0.0
9,10.0,124.0,2385933.112572376,42.0,1815.0,2485444.0538621577,27.0,770.0,2486875.6290432825,0.0
10,40.0,2348.0,2101932.034178421,32.0,2522.0,2473118.368435027,25.0,1197.0,2372343.756031288,0.0
11,30.0,1547.0,2039864.9096254585,56.0,2834.0,2286736.497093278,28.0,532.0,2471579.7886839425,0.0
12,20.0,801.0,2312168.333403959,44.0,3838.0,2498785.562604962,27.0,764.0,2499809.874986789,0.0
