,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,115.0,13447.0,9912378.928592104,86.0,8872.0,9268810.71765536,86.0,6742.0,9991887.545423666,115.0
1,124.0,10100.0,9536754.204608845,67.0,4625.0,9971378.5372171,76.0,4244.0,9745752.548274979,124.0
2,107.0,10176.0,9175811.288458476,68.0,4118.0,9582785.627444986,46.0,1809.0,9658265.795572279,107.0
3,109.0,9915.0,9925731.620730799,77.0,6447.0,9887091.37482496,74.0,4865.0,9781280.176905403,113.0
4,130.0,12276.0,9657989.324545665,88.0,6307.0,9846382.232813025,75.0,3811.0,9916687.330975248,130.0
5,89.0,9121.0,7732826.357855395,66.0,4359.0,9877537.909863155,58.0,2913.0,9047276.973468035,89.0
6,114.0,9512.0,9580409.82611216,75.0,5329.0,9058325.067365272,88.0,5684.0,9805840.458204428,118.0
7,124.0,12011.0,9908911.875174716,70.0,5359.0,9827310.541493881,86.0,4762.0,9873982.812893758,124.0
8,101.0,9092.0,9484414.384507705,73.0,5789.0,9434585.291264333,63.0,4066.0,9656861.883940525,101.0
9,87.0,10590.0,9464186.43109993,69.0,7024.0,9995895.528511707,70.0,5470.0,9861606.510547522,87.0
10,105.0,10413.0,9850623.50851872,67.0,3979.0,9973245.875055391,78.0,4540.0,9924764.397442179,105.0
11,108.0,9580.0,8814705.646998866,84.0,4358.0,9880912.673042769,81.0,3891.0,9865436.913986864,108.0
12,111.0,7926.0,8433548.50827354,75.0,3985.0,9377365.074099135,65.0,2870.0,9957128.104389787,111.0
