,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,230.0,1898560.495201748,38.0,2861.0,2433268.456647697,23.0,40.0,2440935.593001831,0.0
1,10.0,245.0,2407716.570888785,46.0,3892.0,2398882.183069122,32.0,1526.0,2384109.536515843,0.0
2,30.0,1200.0,2349621.817768176,31.0,3162.0,2421396.667037293,33.0,1348.0,2389782.721939082,0.0
3,40.0,2081.0,2485686.3759502224,46.0,3097.0,2444219.5474032303,14.0,116.0,2422780.775859849,0.0
4,40.0,3046.0,2346004.935724023,40.0,3800.0,2476910.5931492434,23.0,1286.0,2490233.3864550074,0.0
5,10.0,808.0,2029384.155336693,42.0,1923.0,2435060.479905561,37.0,1407.0,2474555.3923514355,0.0
6,20.0,978.0,2022230.9325378,43.0,3331.0,2493739.3547946345,26.0,380.0,2416069.0192680247,0.0
7,30.0,1780.0,2073972.9526682855,57.0,3823.0,2410094.763471114,17.0,182.0,2469810.2768654213,0.0
8,40.0,1791.0,2233999.861339247,48.0,3557.0,2483424.55527415,25.0,231.0,2465962.1280296114,0.0
9,20.0,1365.0,735375.9578505052,45.0,3017.0,2499619.6513656434,38.0,762.0,2486476.7249752404,0.0
10,10.0,103.0,1867634.5787835182,36.0,2876.0,2498937.570077364,21.0,372.0,2460565.598336362,0.0
11,40.0,2671.0,2389659.6995504787,43.0,3055.0,2464959.5587316356,34.0,961.0,2444813.810515083,0.0
12,40.0,2105.0,2364484.909840949,43.0,1961.0,2449751.8752810927,17.0,40.0,2351883.2509029387,0.0
