,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,90.0,5575.0,9086446.255372308,71.0,3972.0,9606889.541337822,68.0,3394.0,9550113.433888622,90.0
1,60.0,5996.0,8814657.16015345,59.0,5591.0,9993061.322680576,49.0,3145.0,9633420.350956645,60.0
2,88.0,5987.0,9244554.727423862,81.0,5186.0,9483166.708187677,57.0,2871.0,9310862.560575921,88.0
3,82.0,5973.0,8442921.000681145,66.0,3067.0,9755182.731547538,75.0,4146.0,9945958.71234241,82.0
4,84.0,6583.0,7863293.087745933,71.0,4728.0,9490524.925231835,72.0,4107.0,9639927.018312382,84.0
5,81.0,6651.0,7727709.092101597,73.0,4542.0,9186234.678990252,78.0,4075.0,9805333.102673676,81.0
6,94.0,5149.0,7465116.012870299,76.0,2621.0,9658625.67728008,84.0,2954.0,9917561.676371133,94.0
7,77.0,7460.0,8956672.443924623,72.0,5141.0,9843150.028085595,73.0,5307.0,9662327.403094212,77.0
8,64.0,6478.0,7897454.927353803,50.0,4523.0,9498570.30696714,54.0,3398.0,9950678.610274145,64.0
9,92.0,6610.0,8751586.277970593,84.0,5058.0,9381116.300860474,59.0,2846.0,9944636.993026856,92.0
10,81.0,6691.0,8022756.160731403,76.0,4226.0,9404547.991251942,69.0,3376.0,9263078.311585054,81.0
11,81.0,5877.0,7308683.9993639095,77.0,4655.0,9859480.339565352,69.0,3290.0,9559314.96075905,81.0
12,83.0,7556.0,8632225.145241138,65.0,5674.0,9952523.992175655,71.0,5397.0,9851975.336120898,83.0
