,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,50.0,1799.0,4217894.944029768,65.0,4443.0,4962498.079169502,57.0,1442.0,4962685.306841257,0.0
1,100.0,2469.0,4157184.7833942045,69.0,3153.0,4976990.0198850855,73.0,1815.0,4977869.1587424055,0.0
2,22.0,647.0,2930260.2869031085,82.0,3295.0,4921292.565696888,41.0,598.0,4944209.002383738,0.0
3,60.0,1142.0,4997706.695677863,80.0,3908.0,4956859.661006733,76.0,1820.0,4938547.28028317,0.0
4,60.0,1315.0,4521241.146652797,81.0,3582.0,4981891.328417882,59.0,1023.0,4961063.079274164,0.0
5,50.0,1304.0,4046418.7202031123,74.0,3715.0,4946828.816230759,43.0,560.0,4989448.361938287,0.0
6,40.0,1999.0,4664822.000604394,98.0,5886.0,4986456.974635472,45.0,1245.0,4965156.383745717,0.0
7,48.0,1332.0,4238545.364283411,84.0,3141.0,4916936.593670257,62.0,899.0,4977845.514954394,0.0
8,50.0,1445.0,3483786.469092056,65.0,1884.0,4984871.721516176,40.0,599.0,4986877.486382838,0.0
9,46.0,2066.0,4525261.81053206,70.0,3558.0,4994915.378645697,45.0,954.0,4878776.12018977,0.0
10,40.0,1463.0,3703594.3747361023,82.0,3908.0,4990979.452790676,63.0,1303.0,4962970.458108563,0.0
11,87.0,1685.0,4069228.906254524,91.0,3123.0,4908866.240581719,64.0,851.0,4940412.028857669,0.0
12,52.0,1586.0,4369661.950435515,92.0,3189.0,4969314.819834852,77.0,1561.0,4950617.752306436,0.0
