,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,92.0,5859.0,4854982.392615493,54.0,2517.0,4835968.306916487,52.0,1806.0,4605406.07452039,113.0
1,37.0,1542.0,4003839.3359307954,56.0,3419.0,4845083.137116436,44.0,939.0,4335027.213259015,96.0
2,27.0,1199.0,4424928.031021154,35.0,2194.0,4888305.789503954,37.0,1247.0,4990062.98869118,87.0
3,49.0,1780.0,4508259.305872426,58.0,2520.0,4912613.873519838,46.0,1547.0,4696985.544774849,87.0
4,40.0,2333.0,4725230.001434939,62.0,3079.0,4939670.8147712825,39.0,1090.0,4987426.194345859,90.0
5,48.0,1817.0,4515932.841016484,53.0,3349.0,4972048.919179243,57.0,1479.0,4696615.459044773,109.0
6,55.0,2456.0,4850697.704893874,50.0,2533.0,4933791.3908409765,31.0,890.0,4946614.272497563,79.0
7,39.0,1079.0,4611715.040824545,48.0,1264.0,4931865.966800806,60.0,1291.0,4762869.759013035,104.0
8,38.0,1404.0,4468810.718962518,47.0,3380.0,4996858.508448043,34.0,1635.0,4994936.194765731,94.0
9,48.0,1904.0,4541252.941574757,50.0,2468.0,4814813.7895279545,50.0,1832.0,4905043.973055726,103.0
10,57.0,3777.0,4410337.465434934,58.0,3368.0,4748536.697474714,47.0,2121.0,4968790.321899625,91.0
11,35.0,1447.0,4967656.47004668,48.0,2012.0,4940130.621551672,29.0,648.0,4701741.3213940235,73.0
12,40.0,1288.0,4874202.399793069,39.0,2805.0,4886579.045544477,27.0,405.0,4776612.236939656,85.0
