,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,187.0,6451.0,9994398.972699573,108.0,6013.0,9950803.41815464,83.0,1439.0,9963213.458639663,0.0
1,175.0,8288.0,9883792.05360265,126.0,6061.0,9943103.845231991,93.0,3142.0,9999712.72031237,0.0
2,218.0,10016.0,9984288.08221704,99.0,4496.0,9962938.797336344,73.0,1169.0,9916840.670459682,0.0
3,181.0,10294.0,9978957.722586628,106.0,6415.0,9947865.724340545,72.0,2148.0,9934943.343448382,0.0
4,191.0,9597.0,9569061.371544534,100.0,5317.0,9993752.40282182,105.0,2257.0,9953410.485820597,0.0
5,205.0,9677.0,9838203.613219868,128.0,6540.0,9987097.427633105,84.0,1222.0,9876669.169816816,0.0
6,196.0,8705.0,9865419.961359931,85.0,3844.0,9923603.768287133,112.0,2970.0,9999931.806299984,0.0
7,233.0,10267.0,9908150.382307973,116.0,5109.0,9963735.115581825,85.0,2036.0,9990626.915269239,0.0
8,194.0,9315.0,9648029.07437984,136.0,6673.0,9995474.045453344,96.0,2177.0,9962851.707920568,0.0
9,156.0,8479.0,9882908.552194627,105.0,4924.0,9997883.79788569,105.0,2508.0,9939924.78850764,0.0
10,195.0,8539.0,9969885.702204362,121.0,6125.0,9997530.556583986,81.0,2300.0,9981947.736674512,0.0
11,147.0,6583.0,9784832.943357304,83.0,2710.0,9848822.691651449,87.0,2028.0,9979659.974066498,0.0
12,174.0,7471.0,9388574.061516609,111.0,4422.0,9995040.356866203,86.0,1886.0,9875789.540143153,0.0
