,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,23.0,1105.0,1779298.590571573,39.0,2541.0,2498303.9636254194,32.0,820.0,2369337.8961505066,0.0
1,20.0,1618.0,2120992.1906586224,28.0,1728.0,2488333.229016531,36.0,1030.0,2435930.7924178964,0.0
2,10.0,207.0,2490617.3221193575,30.0,1238.0,2369355.6109029814,19.0,577.0,2481829.491240912,0.0
3,10.0,252.0,2116028.8905382957,34.0,2764.0,2458129.3337791367,32.0,659.0,2331435.1787684322,0.0
4,10.0,148.0,1815539.7150331466,39.0,1434.0,2469542.493965435,32.0,808.0,2448185.891769133,0.0
5,10.0,133.0,2467729.4520283723,33.0,2197.0,2409286.080739643,31.0,684.0,2473241.8297475004,0.0
6,10.0,135.0,1318338.2882116677,31.0,2083.0,2374590.497121377,17.0,263.0,2429325.7981392317,0.0
7,10.0,671.0,680716.8168122815,23.0,1210.0,2322245.694786437,32.0,738.0,2494296.752614561,0.0
8,36.0,1713.0,2001006.1210207,26.0,2454.0,2366374.985280084,21.0,389.0,2481499.229571736,0.0
9,20.0,286.0,2163479.2504967107,24.0,1988.0,2466501.3108141893,39.0,917.0,2454916.8259947724,0.0
10,13.0,668.0,1892326.9567892305,25.0,928.0,2171917.4485294684,29.0,516.0,2316957.807528783,0.0
11,10.0,341.0,723995.2633111037,33.0,2509.0,2310166.48408256,15.0,656.0,2401628.9215368093,0.0
12,10.0,305.0,2048437.2516189099,26.0,3000.0,2293531.118477989,31.0,597.0,2434216.5595586607,0.0
