,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,20.0,308.0,1157509.245233747,49.0,3047.0,2491031.626362742,53.0,929.0,2475626.920264529,0.0
1,25.0,1022.0,2265262.192843299,77.0,4624.0,2438595.473961536,27.0,696.0,2463087.3491021213,0.0
2,38.0,1220.0,2090345.2406825637,47.0,2633.0,2473550.8067130614,56.0,1274.0,2439701.269524413,0.0
3,50.0,1302.0,2388385.0573738026,62.0,3000.0,2415887.5539983204,42.0,641.0,2497210.5409359606,0.0
4,30.0,834.0,2453538.079188361,59.0,2288.0,2480041.840872923,46.0,783.0,2481785.7255757498,0.0
5,20.0,538.0,2240754.904678298,53.0,3109.0,2416872.056706367,44.0,905.0,2475751.556559314,0.0
6,30.0,836.0,2372615.888475675,56.0,2297.0,2456414.09403901,45.0,1066.0,2454696.7040716703,0.0
7,40.0,1223.0,2004272.1653200686,72.0,3933.0,2450501.3072302686,35.0,731.0,2476228.843044107,0.0
8,20.0,628.0,708699.2505893885,38.0,1822.0,2459841.7800216004,36.0,603.0,2459717.8241923666,0.0
9,10.0,105.0,2461535.5956279305,38.0,2114.0,2444775.3486363757,22.0,431.0,2496673.148683152,0.0
10,20.0,642.0,2054871.713501785,59.0,2081.0,2378868.3837706978,34.0,524.0,2357176.819619993,0.0
11,30.0,763.0,2457649.9878464057,35.0,2489.0,2471984.8772946997,44.0,820.0,2496232.17012587,0.0
12,40.0,1019.0,2180329.0011184015,46.0,2768.0,2469577.1108347257,15.0,225.0,2499745.0005917805,0.0
