,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,27.0,907.0,2235516.1677552196,17.0,1709.0,2161012.752544699,13.0,251.0,2335335.1871718783,41.0
1,8.0,299.0,1947101.7141979272,26.0,1314.0,2429633.8737720083,23.0,788.0,2347259.4248738987,26.0
2,10.0,646.0,1726325.3083758026,21.0,1104.0,2428382.8128465344,15.0,527.0,2490553.629189813,25.0
3,18.0,975.0,1365623.8690902619,30.0,1479.0,2295057.202951558,23.0,671.0,2364688.3931981754,34.0
4,10.0,221.0,1428777.8407246298,10.0,680.0,2492754.0049238405,13.0,356.0,2309262.6182646714,35.0
5,20.0,330.0,2432126.4347873265,42.0,1464.0,2168313.5294106933,32.0,1097.0,2244396.717209053,43.0
6,10.0,139.0,2284804.2951679067,22.0,575.0,2434299.8571159528,24.0,753.0,2408732.3916188623,35.0
7,18.0,715.0,2282366.7241555643,22.0,2330.0,2352265.852863374,22.0,377.0,2349384.628873635,34.0
8,16.0,1330.0,1088340.79820836,29.0,2227.0,1744416.5014026938,10.0,239.0,2471288.3243557904,32.0
9,10.0,782.0,2037455.2278113978,27.0,1009.0,2434761.5787764797,22.0,763.0,2335018.6451179413,38.0
10,10.0,598.0,2198003.7720778496,23.0,1068.0,2047232.8604714544,9.0,136.0,2487888.791996197,33.0
11,19.0,518.0,2293546.0463398984,25.0,1099.0,2461968.1124421135,24.0,985.0,2173277.958748331,31.0
12,9.0,350.0,2599506.4959922973,26.0,2915.0,2449313.2311495957,12.0,966.0,2465623.7714387607,38.0
