,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,80.0,3196.0,4906523.587033382,83.0,3462.0,4971480.448999295,44.0,796.0,4955659.6077839555,0.0
1,51.0,3106.0,4833727.274286369,61.0,3250.0,4751992.353588261,48.0,1334.0,4957689.260451898,0.0
2,80.0,2566.0,4782089.190264633,73.0,2510.0,4967869.450297604,62.0,1371.0,4999153.465911181,0.0
3,64.0,2433.0,4577550.774303549,80.0,3031.0,4939753.019143883,70.0,1670.0,4938143.186844203,0.0
4,68.0,2111.0,4809350.82388559,78.0,3029.0,4961263.427677632,73.0,1466.0,4962279.581701175,0.0
5,102.0,4370.0,4545733.5778163355,71.0,2633.0,4986674.300515821,77.0,1195.0,4900609.83966908,0.0
6,65.0,2197.0,4651141.91204085,63.0,2067.0,4951851.977909014,60.0,1075.0,4981905.5744315395,0.0
7,40.0,2041.0,4357558.164116763,71.0,2927.0,4829619.769376391,52.0,1236.0,4985160.882269432,0.0
8,79.0,3095.0,4931127.459648462,60.0,4214.0,4911104.388127234,35.0,496.0,4974338.632801643,0.0
9,50.0,2968.0,4942212.663836454,55.0,2850.0,4986868.940743279,76.0,2049.0,4918588.750560165,0.0
10,70.0,3478.0,4848013.30498435,72.0,3811.0,4998573.36597345,68.0,1929.0,4943308.2280051485,0.0
11,50.0,2394.0,4308525.065806643,64.0,2369.0,4977558.3238065215,78.0,1340.0,4942996.857092923,0.0
12,40.0,1577.0,3325854.2124065883,63.0,2813.0,4969553.2705545975,50.0,1121.0,4978242.267467487,0.0
