,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,60.0,4328.0,6899166.401961361,59.0,3488.0,8491767.334214892,60.0,4328.0,8991040.393287357,60.0
1,48.0,3876.0,9134660.694748795,44.0,2539.0,9447941.194797989,44.0,2539.0,9308849.601205844,48.0
2,67.0,5301.0,6922276.606865632,67.0,5301.0,9410773.823756449,66.0,4931.0,9905653.849307606,67.0
3,42.0,4235.0,4734480.062171159,42.0,4235.0,9837064.53390809,42.0,4235.0,9136986.98927031,42.0
4,68.0,3199.0,6765284.591892821,68.0,3199.0,8105722.510426034,68.0,3199.0,8494568.402080275,68.0
5,59.0,4678.0,6942849.162652988,59.0,4678.0,9166018.373117916,54.0,3749.0,9200609.503771786,59.0
6,43.0,3797.0,8251767.551473726,42.0,3595.0,9157440.976658631,41.0,3164.0,9492684.421158843,43.0
7,56.0,3622.0,7551290.321796287,54.0,3180.0,8964263.079313276,53.0,3356.0,9704817.62281924,56.0
8,56.0,5824.0,7888710.876607794,56.0,5824.0,9044103.05997469,55.0,5043.0,9418986.185995815,56.0
9,41.0,4379.0,7988397.248756441,37.0,2741.0,9533788.19197788,37.0,2741.0,9631888.172033016,41.0
10,46.0,4853.0,8443621.90577229,39.0,3839.0,9326179.726390054,36.0,2651.0,9810685.928463379,46.0
11,56.0,3753.0,6082948.236881896,56.0,3753.0,9465891.565767778,56.0,3753.0,8861623.430036582,56.0
12,31.0,4861.0,6842751.627202424,30.0,4376.0,9706338.27793439,30.0,3871.0,9211289.955456467,31.0
