,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,60.0,1878.0,4936620.043703542,55.0,2024.0,4986762.132264966,50.0,845.0,4976063.272336413,0.0
1,50.0,1652.0,4576647.342140668,43.0,2349.0,4908390.467792152,35.0,1498.0,4923175.251990111,0.0
2,81.0,3486.0,4862718.002477619,81.0,3814.0,4881624.840306316,36.0,960.0,4864240.851475747,0.0
3,38.0,1244.0,4390027.100363216,43.0,2738.0,4985525.442185537,42.0,1123.0,4939291.545903244,0.0
4,50.0,2817.0,4018261.6065696105,50.0,1782.0,4972495.279615872,53.0,1675.0,4958118.064177597,0.0
5,40.0,2005.0,3575789.4753468498,34.0,2202.0,4959956.882723594,39.0,1115.0,4997987.513394612,0.0
6,47.0,1652.0,4739772.330872017,51.0,2830.0,4812558.093625178,59.0,1305.0,4985537.990011485,0.0
7,50.0,2863.0,4751638.064435702,45.0,2474.0,4965967.882490534,38.0,719.0,4942675.571889055,0.0
8,37.0,2151.0,3826616.414093174,46.0,4689.0,4866475.452816209,36.0,807.0,4893553.736159625,0.0
9,70.0,3271.0,4756486.234622407,85.0,3166.0,4917422.10411873,60.0,1295.0,4954080.080352849,0.0
10,63.0,3287.0,4987815.123830378,52.0,2406.0,4999874.124104666,43.0,971.0,4949966.017408959,0.0
11,30.0,2232.0,4033366.001909421,58.0,3306.0,4944013.620318445,50.0,1233.0,4972513.33234619,0.0
12,50.0,2920.0,4522347.243403026,60.0,2949.0,4899721.265888804,35.0,959.0,4948751.62793582,0.0
