,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,223.0,8144.0,9540282.276918385,120.0,5891.0,9893158.378571332,84.0,1486.0,9973369.24018081,0.0
1,255.0,8487.0,9964654.561881363,105.0,4656.0,9983588.721348934,85.0,1348.0,9922054.259014435,0.0
2,186.0,6138.0,9763152.87100061,103.0,3041.0,9956196.46132255,101.0,1464.0,9900504.01254558,0.0
3,229.0,9170.0,9887971.982837591,88.0,3724.0,9953327.812785862,116.0,2596.0,9971592.82321158,0.0
4,150.0,6927.0,8876425.830605436,128.0,3978.0,9922327.19431203,130.0,1853.0,9964238.677915342,0.0
5,230.0,9394.0,8988213.957338797,134.0,6449.0,9996536.589532277,90.0,1716.0,9985627.50567066,0.0
6,180.0,6755.0,8539778.168418314,108.0,6616.0,9988494.791870015,95.0,2395.0,9976656.690367565,0.0
7,223.0,8740.0,9979033.1970747,129.0,4927.0,9996995.24966819,116.0,2260.0,9998233.0350898,0.0
8,160.0,8364.0,9226462.920389716,115.0,5663.0,9987425.043218883,103.0,2130.0,9965289.743464695,0.0
9,173.0,7955.0,9848038.74505673,101.0,5099.0,9952747.033579016,96.0,2425.0,9981993.019342447,0.0
10,210.0,6598.0,9844495.144947357,98.0,3658.0,9856233.425556049,105.0,1546.0,9985222.603667472,0.0
11,145.0,6046.0,9816988.65436076,94.0,3542.0,9988107.202254169,85.0,1445.0,9854444.758145439,0.0
12,147.0,6753.0,9499685.409176467,93.0,3720.0,9984421.553141758,87.0,1913.0,9992994.750109056,0.0
