,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,160.0,4256.0,9912484.0671809,120.0,5902.0,9998513.008851696,134.0,2723.0,9914895.153255738,0.0
1,163.0,5363.0,9683817.78949254,127.0,6880.0,9969642.033215372,93.0,2214.0,9911888.544974066,0.0
2,231.0,6753.0,9988978.356917428,116.0,4622.0,9964708.978762554,115.0,2081.0,9968951.871324789,0.0
3,176.0,5352.0,9987942.990199354,119.0,6273.0,9928749.207075045,92.0,1467.0,9974443.111503968,0.0
4,246.0,6257.0,9736077.947732354,142.0,4475.0,9986340.350917218,113.0,1715.0,9992582.243098825,0.0
5,220.0,5944.0,9993362.366168814,143.0,6450.0,9884834.964444678,116.0,1973.0,9969041.172661996,0.0
6,223.0,6885.0,9858702.419491015,143.0,7303.0,9995412.227276243,93.0,1572.0,9955530.513963737,0.0
7,249.0,6807.0,9932863.398887262,141.0,6747.0,9940776.831441212,100.0,1653.0,9989483.859899972,0.0
8,200.0,4685.0,9851879.008893728,97.0,3351.0,9944851.879046433,86.0,1376.0,9998643.750743264,0.0
9,130.0,3751.0,9996084.529445041,79.0,3229.0,9989005.302079193,92.0,1444.0,9988473.92199294,0.0
10,259.0,7287.0,9870812.158184385,115.0,5450.0,9992547.390322689,77.0,1161.0,9931915.003895571,0.0
11,209.0,6477.0,9519434.012584837,99.0,5298.0,9911139.49711585,123.0,2341.0,9951504.798984736,0.0
12,149.0,3725.0,9548344.066659456,128.0,5161.0,9972772.997506045,127.0,2205.0,9989805.161474213,0.0
