,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,51.0,4725.0,4877747.735083652,31.0,2991.0,4781381.144402519,34.0,2545.0,4639456.691405936,52.0,40.0,3533.0,4591261.140349166,28.0,2228.0,4702985.576606223
1,39.0,3940.0,4873709.873626664,29.0,2917.0,4467975.19214754,23.0,1495.0,4711430.60958736,42.0,34.0,4729.0,4637649.270932994,23.0,1758.0,4486214.803656842
2,39.0,2299.0,4941290.790185136,28.0,1766.0,4879419.661602782,36.0,1860.0,4953317.1738589555,58.0,48.0,4753.0,4920409.24669074,35.0,3636.0,4143362.909097764
3,23.0,1172.0,4584976.602192217,27.0,2521.0,4795735.94684781,27.0,1357.0,4923093.444980806,45.0,33.0,2623.0,4822522.376559591,25.0,2241.0,4922974.925943673
4,50.0,4757.0,4287845.693323148,48.0,5011.0,4995138.734368815,48.0,5011.0,4707561.42735821,53.0,54.0,6539.0,4919236.764815834,31.0,3016.0,4510448.604578978
5,31.0,2425.0,4214906.756290263,21.0,1637.0,4793179.96657824,22.0,988.0,4973840.8321500765,36.0,24.0,2779.0,4323395.971702614,18.0,1240.0,4170974.7060986334
6,54.0,4507.0,4573599.424508539,49.0,3945.0,4610593.1010287,47.0,4363.0,4744449.601366355,56.0,51.0,5273.0,4623224.460282104,41.0,3148.0,4025995.574836777
7,28.0,1935.0,4872284.434203845,22.0,1514.0,4544360.977382985,16.0,1203.0,4419128.276615119,31.0,23.0,1957.0,4735168.149332758,14.0,932.0,4874670.354629294
8,23.0,2492.0,4545320.815104157,25.0,2853.0,4916763.643538306,20.0,2679.0,4749056.811748836,28.0,19.0,4201.0,3501484.0307413144,17.0,1797.0,3983124.9323571958
9,43.0,3106.0,4781478.001086409,36.0,2701.0,4657185.112455017,26.0,1082.0,4797776.832075705,50.0,34.0,3229.0,4580943.594597259,23.0,1865.0,3787935.77966349
10,48.0,2939.0,4989646.171604079,36.0,3084.0,4952182.866718746,49.0,3275.0,4598795.602949907,53.0,38.0,3607.0,4464191.265959523,32.0,3361.0,4995342.718114234
11,36.0,3281.0,4755042.182981495,31.0,3953.0,4693384.658815492,36.0,3281.0,4869382.526160042,38.0,24.0,2521.0,4712542.195138558,26.0,2386.0,4605261.778069523
12,53.0,4279.0,4589421.63261289,41.0,4249.0,4800575.6120171165,29.0,1542.0,4473052.917069881,56.0,56.0,4715.0,4745424.339306808,32.0,2463.0,3783172.744879202
