,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,34.0,1487.0,4769714.803609591,57.0,3121.0,4932049.239615418,49.0,2371.0,4969703.158588352,59.0,32.0,2550.0,2601602.9369919207,34.0,1912.0,3609392.9622132857
1,27.0,2696.0,3688180.9939706335,31.0,3252.0,3813034.5055719046,28.0,2489.0,4644716.743308631,34.0,29.0,2802.0,4479232.360494863,26.0,2900.0,4678351.564848494
2,48.0,3538.0,4636128.057618301,36.0,1901.0,4582929.737440783,38.0,1980.0,4988614.990729153,49.0,34.0,2313.0,4323730.327043901,29.0,1594.0,4883752.336997248
3,46.0,2377.0,4457847.262909825,52.0,3840.0,4837875.437761485,45.0,2674.0,4930571.713101171,61.0,38.0,3948.0,3390501.9125627917,48.0,3865.0,4833832.663833553
4,26.0,582.0,4747970.309693359,31.0,1039.0,4555866.565370248,31.0,908.0,4805152.2181876665,46.0,35.0,3658.0,4936473.760809037,26.0,603.0,4361403.2063939385
5,43.0,3156.0,4444432.560413364,50.0,3920.0,4563434.863787749,29.0,1902.0,4675025.739464154,50.0,39.0,3324.0,3129709.111203371,33.0,3071.0,4965580.371509108
6,48.0,3153.0,4731359.681287143,29.0,1812.0,4883155.364484005,30.0,1420.0,4676487.352242388,49.0,27.0,2401.0,3660034.4890940795,31.0,2638.0,4670283.65143911
7,40.0,3106.0,4455231.661412431,40.0,3922.0,4515846.8744005365,22.0,1026.0,4946017.85942106,44.0,36.0,3841.0,3055708.8222077023,24.0,3334.0,4960167.965425212
8,42.0,3093.0,4620171.88679267,32.0,2251.0,4780393.263187392,32.0,2251.0,4545907.794826283,49.0,35.0,3483.0,3580843.9805899244,25.0,2377.0,4335938.101971326
9,40.0,2627.0,4771306.531819358,32.0,2187.0,4972843.072255274,30.0,1424.0,4793352.147856268,47.0,45.0,3191.0,4633211.3233858,29.0,2036.0,4053385.2862863233
10,47.0,2613.0,4814375.384346418,46.0,2411.0,4889185.8262006575,40.0,1614.0,4691894.321143875,65.0,68.0,4358.0,5449039.559696269,68.0,4358.0,5449039.559696269
11,34.0,2010.0,3934480.8464444047,36.0,3115.0,4901283.969955804,25.0,1496.0,4752733.252963034,47.0,45.0,3712.0,4412059.149058968,24.0,2695.0,4118260.159977897
12,43.0,3498.0,3702578.8914913707,39.0,3926.0,3778301.4774567164,43.0,3498.0,4829459.954774395,43.0,29.0,3062.0,2333413.656692156,28.0,3199.0,4272166.757115881
