,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,22.0,1452.0,3201856.4547074432,21.0,1798.0,2378904.9053360703,25.0,1739.0,4104048.7432363615,28.0,18.0,1781.0,1259344.4335676,19.0,1871.0,2615037.095047799
1,27.0,1636.0,4782762.042702312,25.0,1990.0,3705735.50783114,30.0,1889.0,7221992.838997113,30.0,27.0,1888.0,2456695.4303127597,21.0,1984.0,6535817.144300722
2,39.0,1887.0,5474411.387456594,23.0,1895.0,4360510.266827297,39.0,1887.0,5637008.382284447,39.0,28.0,1994.0,1990042.1411077685,23.0,1898.0,4487950.5514675975
3,50.0,1608.0,5668357.413886135,35.0,1903.0,5495948.380366805,50.0,1608.0,5972857.652731915,50.0,30.0,1502.0,1957249.2869812038,28.0,1932.0,5487539.674220011
4,49.0,1810.0,4527454.164209799,35.0,1776.0,4162453.977849309,49.0,1810.0,6243309.196843331,51.0,30.0,1908.0,4997624.442599795,33.0,1840.0,3397215.5792856994
5,32.0,1586.0,6600668.245639845,27.0,1918.0,3634313.6430946626,32.0,1586.0,7788983.766569293,34.0,21.0,1509.0,3356067.7626885767,22.0,1623.0,7884185.326899484
6,43.0,1603.0,3983558.7065599966,41.0,1831.0,2881390.6498078154,44.0,1837.0,5765335.110338129,45.0,30.0,1829.0,2075703.4163753632,27.0,1937.0,4155466.2824061085
7,39.0,1748.0,5323296.229352155,36.0,1958.0,4775704.036741546,40.0,1884.0,8095543.706078649,40.0,29.0,1886.0,2517236.439115077,30.0,1838.0,3763073.6821020027
8,28.0,1840.0,2590226.223978576,15.0,1886.0,2395804.1415079883,28.0,1840.0,2964385.3483043225,28.000000000344315,17.0,1785.0,2181158.6038989667,23.0,2690.0,3877303.6258753594
9,42.0,1909.0,7021798.039793497,38.0,1952.0,4733051.047770806,42.0,1909.0,7615011.822035392,42.0,21.0,1644.0,3182094.444228846,28.0,1972.0,5291321.639299321
10,34.0,1268.0,5502865.26473809,38.0,1944.0,5322994.72168719,39.0,1786.0,8836594.016820023,40.0,27.0,1806.0,4471884.088168619,29.0,1875.0,5146492.559699249
11,48.0,1831.0,5591871.93075227,43.0,1914.0,4509724.662444371,48.0,1831.0,7859153.348509505,50.0,34.0,1842.0,4766188.063583892,31.0,1594.0,4146706.2968413136
12,33.0,1466.0,3099754.283209974,35.0,1853.0,5034098.333970481,36.0,1954.0,5466523.170994671,36.0,28.0,1858.0,2496610.353049007,23.0,1687.0,2512925.479010308
