,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,27.0,1152.0,4538069.04165263,37.0,3759.0,4978037.096170063,31.0,2184.0,4938713.503119477,63.0,56.0,4910.0,4530494.7177322125,24.0,2912.0,4829797.392887774
1,45.0,1492.0,4677303.248291027,34.0,1855.0,4880818.347814588,45.0,1556.0,4805685.468656907,82.0,53.0,3737.0,3640060.835900177,27.0,2622.0,3935835.1455247044
2,47.0,3139.0,3969408.8125671637,39.0,2235.0,4597793.154476934,37.0,1660.0,4637937.599611412,81.0,56.0,5275.0,4743580.292899869,31.0,4405.0,4253465.472860753
3,78.0,5340.0,3919631.8892328204,68.0,4814.0,4691100.916130906,45.0,1987.0,4853425.390574791,95.0,82.0,6601.0,4047646.5858861785,24.0,2266.0,4881544.806580484
4,36.0,1194.0,4562576.332711043,42.0,2440.0,4966929.1115066465,41.0,1996.0,4893646.3644692395,67.0,56.0,6959.0,4701551.081399187,27.0,3011.0,4773480.396315664
5,38.0,2201.0,4098493.5452678073,28.0,2454.0,4969276.451895627,37.0,1072.0,4754048.541461839,67.0,39.0,4636.0,4678275.568194086,36.0,2670.0,4884181.912813715
6,57.0,2194.0,4928267.556969154,48.0,2364.0,4768801.111640011,42.0,1446.0,4513160.269279161,81.0,52.0,2486.0,4710939.134097826,43.0,2925.0,4393048.528050982
7,49.0,3753.0,4386482.452113273,49.0,3947.0,4870763.542004317,38.0,3697.0,4884115.351098998,64.0,36.0,4539.0,4682030.024280326,25.0,1753.0,2915823.9779937887
8,74.0,4964.0,4753186.936279228,59.0,3652.0,4983233.372337354,52.0,2568.0,4836089.936195994,96.0,63.0,6709.0,4829588.509272802,39.0,4124.0,4741629.750747439
9,20.0,977.0,3148819.6779156867,58.0,3576.0,4875302.684515188,44.0,1676.0,4950070.926901145,75.0,43.0,4409.0,4498218.40324735,33.0,2417.0,6542428.699666516
10,40.0,1935.0,4313455.186647799,46.0,2998.0,4736487.050139321,37.0,1968.0,4845063.2733977195,82.0,48.0,5777.0,4993906.359121182,27.0,3014.0,4478447.719228154
11,39.0,2325.0,3766073.097993721,56.0,3388.0,4963360.80794288,34.0,1000.0,4963648.357707292,87.0,52.0,4638.0,3765423.3542314307,37.0,3069.0,4517025.671398554
12,28.0,1678.0,3683766.3663162664,45.0,3251.0,4925139.572290708,40.0,2520.0,4742617.198505272,70.0,53.0,6165.0,4727175.187089225,27.0,1874.0,4813459.132629817
