,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,61.0,5997.0,6423508.006239114,61.0,5997.0,9541083.093532562,60.0,5088.0,9195273.077702617,61.0,51.0,5764.0,5989430.02887984,58.0,5589.0,11084785.367141947
1,44.0,5642.0,7297276.281562495,42.0,4981.0,8677431.029048352,40.0,4216.0,9735614.042557202,44.0,41.0,5234.0,6439253.859827971,39.0,4934.0,9313788.801158288
2,68.0,6091.0,5175078.449091325,68.0,6091.0,8426617.278126303,68.0,6091.0,8532913.944336792,68.0,62.0,5644.0,5305044.657803393,62.0,5644.0,8675170.797978146
3,43.0,7320.0,6973845.985277906,43.0,7320.0,9577895.94053723,43.0,7320.0,8640417.355535982,43.0,41.0,6348.0,5461633.6463674335,37.0,6391.0,10998059.285141172
4,43.0,6997.0,8341909.028554419,41.0,5964.0,8764150.871682672,37.0,5041.0,9373655.295860179,43.0,36.0,6129.0,6976721.406047668,31.0,5161.0,9584624.372659048
5,51.0,6780.0,6166559.092792163,51.0,6780.0,7486456.778326218,49.0,6252.0,9215030.188955108,51.0,44.0,6035.0,5371016.154583999,41.0,5040.0,9858474.407137383
6,58.0,6229.0,6448146.926806447,56.0,5739.0,9539920.164714605,56.0,5739.0,8932331.083499918,58.0,49.0,5493.0,5766441.144316473,39.0,4646.0,8700456.95422871
7,79.0,4284.0,5984849.618827561,79.0,4284.0,9231717.636988927,79.0,4284.0,9646561.366598621,79.0,73.0,4129.0,4784959.267607624,72.0,3951.0,9024342.788217006
8,56.0,5263.0,4786455.318593965,56.0,5263.0,6519538.265790027,56.0,5263.0,6795641.259075728,56.0,53.0,5026.0,3779314.2280761153,47.0,4426.0,6455506.54834293
9,54.0,7606.0,6407327.445020056,53.0,6808.0,9183560.773573594,53.0,6808.0,9426192.98879042,54.0,49.0,6925.0,6067821.776668032,49.0,6925.0,8524488.884827118
10,70.0,6492.0,6255904.897672657,70.0,6492.0,7915032.802564809,70.0,6492.0,8938532.708892189,70.0,62.0,5863.0,6100047.850412044,62.0,5863.0,11637611.728989162
11,66.0,5751.0,5614882.914160233,63.0,4759.0,8991244.906094799,66.0,5751.0,8683232.366470573,66.0,61.0,5284.0,5320298.377957597,61.0,5465.0,9345128.61879628
12,54.0,5469.0,5983614.116216288,54.0,5469.0,8960299.542385777,53.0,4719.0,8367806.947178315,54.0,46.0,4764.0,5079309.052464337,53.0,4719.0,8471360.1288858
