,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,28.0,1628.0,3253848.4706692267,24.0,1824.0,3444830.836215352,30.0,1823.0,5162023.379637278,30.0,24.0,1912.0,3158699.2205262706,21.0,1759.0,3651879.383864417
1,23.0,1495.0,3337596.853859529,22.0,1947.0,3910638.5910829776,25.0,1963.0,5102053.159757208,25.0,21.0,1606.0,2480326.507467998,23.0,1758.0,4486214.803656842
2,33.0,1469.0,5177841.934321908,28.0,1766.0,4879419.661602782,38.0,1930.0,7442083.487585711,38.0,22.0,1725.0,2926973.458629592,33.0,2296.0,8725005.363762476
3,33.0,1761.0,4695538.427199077,29.0,1978.0,6345862.570437305,33.0,1761.0,6269250.330519032,33.0,25.0,1900.0,2859363.929616433,33.0,2441.0,7786852.628738986
4,18.0,1395.0,2046718.4227113645,19.0,1632.0,2047728.2693079377,21.0,1814.0,3712398.110627372,21.0,19.0,2020.0,2167536.695106531,17.0,1440.0,3043863.03791559
5,30.0,1889.0,6155932.805275913,26.0,1890.0,6170071.992636079,30.0,1889.0,6155932.805275913,30.0,24.0,2779.0,4323395.971702614,18.0,1240.0,4170974.7060986334
6,30.0,1850.0,1525911.1465961295,30.0,1850.0,1473603.668378864,30.0,1850.0,1707471.39596968,30.0,30.0,1850.0,1525911.14659613,28.0,1705.0,2391045.8044237955
7,24.0,1389.0,5941429.351093331,26.0,1958.0,5897665.966755154,25.0,1681.0,7057688.036274414,28.0,23.0,1957.0,4735168.149332758,20.0,2062.0,5235493.493829879
8,19.0,1785.0,3211934.4395155064,19.0,1785.0,3050370.7313151183,19.0,1785.0,3783102.9149537156,19.0,15.0,1436.0,1814832.0905453148,17.0,1797.0,3983124.9323571958
9,35.0,1701.0,5265765.416968511,32.0,1873.0,4577625.392560318,35.0,1701.0,6038878.01276836,35.0,18.0,1383.0,2599151.775596556,23.0,1865.0,3787935.77966349
10,38.0,1561.0,4501098.980525811,29.0,1753.0,3029950.9983586255,40.0,1906.0,5931428.777894411,40.0,27.0,1966.0,3274572.866874053,21.0,1531.0,2946415.7885324745
11,21.0,1642.0,3461938.945641611,23.0,1956.0,4884146.830799538,22.0,1860.0,4253713.670623023,24.0,21.0,1904.0,2724594.4989533136,15.0,1302.0,3640142.1692295587
12,29.0,1542.0,4473052.917069881,25.0,1913.0,2694681.6519902768,32.0,1978.0,6828298.125129698,32.0,31.0,2842.0,3964330.3515280257,25.0,1913.0,2694681.6519902768
