,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,65.0,3747.0,5861207.014126837,65.0,3747.0,7640790.499299656,65.0,3747.0,7289064.391807623,65.0,47.0,3435.0,5987916.621118175,47.0,3435.0,6965069.000927958
1,36.0,3564.0,6517290.753013071,33.0,3443.0,5678409.389756243,36.0,3564.0,8462763.65698887,36.0,32.0,3784.0,5067782.641824267,32.0,3784.0,6299306.857192825
2,49.0,3720.0,5140487.355808243,49.0,3720.0,8527372.518882928,49.0,3720.0,8988998.763085257,49.0,49.0,3720.0,5354952.813211594,38.0,2759.0,8709704.230787976
3,59.0,3580.0,5148801.441249679,55.0,3680.0,5443677.05710708,59.0,3580.0,7496320.025372043,61.0,38.0,3948.0,3390501.9125627917,48.0,3865.0,4833832.663833553
4,57.0,3628.0,6482746.908453418,57.0,3628.0,9924666.93491318,54.0,2736.0,9743064.905954935,57.0,53.0,4054.0,6971080.570881719,50.0,2370.0,8917126.830931101
5,43.0,3156.0,4444432.560413364,50.0,3920.0,4563434.863787749,46.0,3814.0,8145596.701798486,50.0,39.0,3324.0,3129709.111203371,39.0,3635.0,6456934.812354955
6,54.0,3672.0,7022529.048856134,52.0,3356.0,9808862.611577483,52.0,3356.0,9981324.854704315,54.0,48.0,3602.0,7295210.502269419,50.0,3893.0,8556386.365794327
7,45.0,3720.0,5743411.262057007,40.0,3922.0,4515846.8744005365,45.0,3720.0,8249395.907132144,45.0,36.0,3841.0,3055708.8222077023,28.0,3436.0,5470137.68979298
8,49.0,3436.0,6141706.833669363,43.0,3599.0,8375140.51014105,49.0,3436.0,8252315.080481471,52.0,35.0,3483.0,3580843.9805899244,30.0,3173.0,6578248.946554874
9,51.0,3756.0,6587552.272292703,51.0,3756.0,8898534.263000323,51.0,3756.0,8912656.223011367,51.0,52.0,4824.0,6736159.808503495,50.0,4163.0,8664731.382494535
10,65.0,3735.0,5813181.678524193,63.0,3725.0,9294043.115070121,65.0,3735.0,8721455.363221666,65.0,68.0,4358.0,5449039.559696269,68.0,4358.0,5449039.559696269
11,53.0,3737.0,5385939.01001941,53.0,3737.0,7158161.970167118,51.0,3584.0,9806205.744259005,53.0,45.0,3712.0,4412059.149058968,48.0,4661.0,9737614.479129711
12,43.0,3498.0,3702578.8914913707,39.0,3926.0,3778301.4774567164,43.0,3498.0,4829459.954774395,43.0,29.0,3062.0,2333413.656692156,32.0,3455.0,5156849.705665339
