,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,73.0,5884.0,5481876.528618518,69.0,5346.0,9697240.155550351,71.0,5736.0,9987439.477642406,73.0,60.0,5834.0,4325207.306962331,54.0,5892.0,7414947.58511796
1,78.0,5530.0,7747081.599779814,69.0,4921.0,8931200.328168621,50.0,2034.0,9186418.213245831,79.0,71.0,6026.0,7259069.12918101,37.0,3354.0,9197838.820458658
2,77.0,5798.0,8006234.369925985,71.0,5994.0,9665308.45732894,63.0,3375.0,9932824.954387452,77.0,59.0,5072.0,5260418.974967643,47.0,4956.0,8924710.785976669
3,83.0,5634.0,7132995.3905756725,75.0,5255.0,9940716.260089934,59.0,2832.0,9981958.16546511,83.0,66.0,5120.0,6199572.086272778,53.0,4685.0,8993416.081831796
4,48.0,5526.0,8199140.353127587,41.0,4556.0,9963827.2235606,43.0,4111.0,9953925.954152852,49.0,40.0,5462.0,7582758.135038159,30.0,4345.0,8939381.104530346
5,90.0,5515.0,6786301.53215,91.0,5767.0,9381455.533094916,89.0,5780.0,9764009.43575079,91.0,56.0,5548.0,5434612.0593948355,69.0,5645.0,8935488.475126082
6,75.0,5265.0,7826056.110296676,68.0,4442.0,9969727.088268237,66.0,4563.0,9910819.688346935,79.0,46.0,5202.0,6485374.834965676,46.0,3377.0,8119623.062952174
7,56.0,5952.0,7049232.571455154,53.0,5980.0,9800338.322298119,41.0,2776.0,8915251.83079898,56.0,44.0,5426.0,6196563.509093798,40.0,4778.0,9901646.151107848
8,61.0,5500.0,8328678.726032546,48.0,5413.0,9586541.351702563,53.0,4759.0,9914832.168941535,61.0,45.0,5962.0,4367304.837419325,41.0,3446.0,8394081.842846444
9,78.0,5276.0,8217267.58517867,81.0,5929.0,8934578.051610922,59.0,3639.0,9881376.280646008,83.0,67.0,5472.0,4943314.559188204,61.0,5389.0,9954872.408280378
10,79.0,5715.0,7630805.143954841,62.0,4360.0,9927779.818140542,73.0,4756.0,9787680.895230608,79.0,80.0,6042.0,9113724.152783776,56.0,4001.0,9321171.874454927
11,84.0,5796.0,7504434.051618247,77.0,5810.0,9216547.771688478,58.0,2824.0,9878731.264827782,84.0,51.0,5634.0,5626454.160703344,50.0,5871.0,9681018.062551992
12,69.0,5289.0,6857905.24253443,60.0,4844.0,9741817.63417388,51.0,3519.0,9703942.425976356,73.0,52.0,5997.0,5712616.005404628,42.0,3994.0,9121373.609057397
