,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,29.0,1976.0,5104817.483030225,21.0,1900.0,3453620.8493325347,29.0,1976.0,4986574.722844336,29.0,20.0,2173.0,4663739.510585823,17.0,1865.0,5766117.79607807
1,37.0,1595.0,5848415.583910107,34.0,1792.0,4832480.829644117,38.0,1819.0,8382319.08292851,38.0,28.0,1700.0,3526457.8596536014,30.0,2470.0,3397862.6753064855
2,50.0,1995.0,4151434.0796439345,48.0,1903.0,5272763.296570231,50.0,1995.0,4724941.856646533,50.0,39.0,1629.0,4296919.211904509,41.0,1857.0,7761521.907541542
3,27.0,1958.0,6209539.119455709,18.0,1939.0,4936805.521419755,27.0,1958.0,5958579.4695937615,27.0,23.0,2343.0,3518054.94282368,20.0,2091.0,5603051.575506934
4,43.0,1851.0,4426226.9495619675,38.0,1986.0,4591858.492366375,43.0,1851.0,4858525.756672038,43.0,30.0,1906.0,3818338.2131252964,24.0,1755.0,4398920.762081884
5,24.0,1380.0,2937285.144092482,25.0,1714.0,3263213.378838014,28.0,1712.0,3003475.7936660033,29.0,25.0,1962.0,2843864.9789811377,25.0,1884.0,4462453.800871563
6,36.0,1275.0,3063019.318830025,35.0,1947.0,3063149.7166218664,38.0,1492.0,4579447.128761459,40.0,35.0,1947.0,2953194.75935797,26.0,1538.0,3061569.891622497
7,27.0,1432.0,3911641.1866858117,21.0,1982.0,3308287.149974407,27.0,1432.0,3911641.1866858117,27.0,22.0,2824.0,3382643.9003958986,19.0,1950.0,4106291.942169433
8,26.0,1803.0,3342048.7917948086,25.0,1890.0,3967801.5249372777,26.0,1803.0,4871026.4991171295,26.0,21.0,1659.0,2644161.310806195,23.0,1978.0,3948487.5613248996
9,27.0,1254.0,4190671.917191545,30.0,1604.0,4766231.663522115,34.0,1973.0,5164707.735617606,34.0,29.0,1610.0,3212768.820211617,17.0,1629.0,4342567.3558112485
10,23.0,1452.0,2715869.736999846,23.0,1808.0,2452929.7316973447,25.0,1880.0,4427469.95737983,26.0,22.0,1702.0,1370673.4213578447,26.0,1939.0,2902902.475677441
11,19.0,1107.0,3103046.5238959794,21.0,1851.0,1975451.989786456,23.0,1752.0,4424502.6217335975,23.0,21.0,1851.0,1956194.3442425772,16.0,1322.0,3788941.861684461
12,20.0,1429.0,2503794.641489752,16.0,1986.0,3982022.388374519,23.0,1912.0,4955219.246284892,23.0,16.0,1637.0,2642688.636437589,17.0,1630.0,5347022.868731414
