,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,27.0,2096.0,3766781.972637277,37.0,3282.0,4797602.984636952,21.0,2044.0,4992533.951318407,42.0,30.0,3823.0,4234282.466088139,18.0,1791.0,4849479.108014456
1,39.0,2449.0,4586101.200189431,37.0,2326.0,4876728.235589383,29.0,1470.0,4868839.990851675,52.0,33.0,3918.0,4463745.0774374055,27.0,2803.0,4152045.3013056023
2,39.0,1851.0,4687285.958512045,49.0,3693.0,4815799.265091312,43.0,2114.0,4983666.036852734,60.0,30.0,3385.0,3192351.512160465,24.0,1390.0,4144812.956703971
3,36.0,2139.0,3964951.6145758615,43.0,2821.0,4996271.692277798,46.0,3095.0,4956121.860201076,59.0,46.0,3820.0,4356799.433682338,30.0,3063.0,4605027.231503037
4,48.0,3046.0,3501598.701895702,47.0,3695.0,4943689.85818996,39.0,2490.0,4952378.293083851,54.0,32.0,3885.0,4758930.335602233,38.0,2673.0,4123093.9851176785
5,59.0,3702.0,4842198.418668631,46.0,3887.0,4792653.542498355,34.0,1813.0,4856868.239017188,59.0,35.0,3375.0,3200996.326768982,40.0,3353.0,4433954.476705797
6,41.0,1930.0,4974653.622195636,58.0,3792.0,4608866.814916568,28.0,988.0,4668417.7504452225,63.0,48.0,3552.0,3153539.824867451,37.0,3549.0,4071224.505174209
7,57.0,3584.0,4925354.490194082,49.0,3986.0,4573505.287800739,37.0,1817.0,4540537.352493441,59.0,48.0,3892.0,4386882.181767895,31.0,1378.0,4473901.170100529
8,20.0,887.0,2916929.5949365823,43.0,2684.0,4510562.430777627,38.0,1731.0,4843446.417519366,58.0,34.0,3379.0,2289114.7378133186,36.0,3769.0,3326663.2504758565
9,43.0,2889.0,4369772.833402079,29.0,2777.0,4956477.9792046305,47.0,3551.0,4970513.063015048,55.0,35.0,3563.0,3597286.6848319834,28.0,3859.0,4669610.499629315
10,38.0,1556.0,4683312.0874839565,50.0,3051.0,4791391.615128976,34.0,896.0,4829342.612767704,69.0,51.0,3762.0,4488766.445252418,39.0,2841.0,4440989.80093889
11,43.0,2742.0,4516375.492132588,44.0,3610.0,4942577.1209047455,32.0,1684.0,4965535.512325981,59.0,43.0,4153.0,4603664.362451748,29.0,2536.0,4398832.6575349495
12,42.0,1601.0,3619402.8014069987,46.0,3049.0,4928270.441184143,46.0,2014.0,4981340.890278199,63.0,51.0,3662.0,4861614.102884129,42.0,3158.0,4670775.682965787
