,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,27.0,2629.0,3790457.688080357,31.0,2686.0,4595724.13882573,17.0,1422.0,4601555.767053877,38.0,32.0,3453.0,4540341.637446817,27.0,2455.0,4514339.546300814
1,28.0,2008.0,4573278.7050726935,39.0,3327.0,4925757.011012151,33.0,2337.0,4923167.95036219,41.0,31.0,3805.0,3324939.7636386403,22.0,3629.0,4186205.0802334626
2,50.0,3363.0,4742020.211736421,44.0,2629.0,4737655.488519981,36.0,1696.0,4963604.99581327,52.0,39.0,2721.0,4341158.000470907,27.0,2263.0,5244403.803896452
3,34.0,1671.0,4454968.718604878,37.0,2133.0,4929465.93068766,34.0,1671.0,4467091.129451855,40.0,33.0,3522.0,4897218.28019471,25.0,2417.0,3689200.4149489705
4,27.0,1241.0,4971758.598767632,31.0,1836.0,4898027.376073467,28.0,1030.0,4492912.933001369,53.0,42.0,2947.0,4750511.362158996,29.0,1498.0,3864572.331580215
5,31.0,1693.0,4661538.425075332,24.0,1161.0,4991249.102655315,20.0,1197.0,4226878.202564016,42.0,27.0,2095.0,3299004.167010617,19.0,1969.0,4586347.391836677
6,48.0,2414.0,4950372.408176576,38.0,1628.0,4858388.326560867,33.0,1205.0,4340036.2261840785,57.0,60.0,4174.0,5831883.708764102,20.0,2085.0,3568197.041596917
7,46.0,3354.0,4933805.304677705,46.0,3354.0,4768880.412188072,38.0,2468.0,4573453.151512434,46.0,39.0,3370.0,3410200.405016287,32.0,2703.0,4603704.744209835
8,40.0,3017.0,4475345.166794098,37.0,3083.0,4567760.698841184,44.0,2972.0,4736283.641652586,51.0,41.0,3683.0,4141833.8687893418,38.0,3438.0,4170274.8711630437
9,20.0,646.0,4131271.428558899,32.0,2299.0,4848637.805163746,42.0,2278.0,4849067.136797091,50.0,33.0,2170.0,4428686.688137793,26.0,1464.0,6467557.047147804
10,27.0,1782.0,3998047.32958469,36.0,2559.0,4874763.603552353,20.0,709.0,4766789.063738985,56.0,47.0,3701.0,4547845.369880826,36.0,2704.0,4980291.688842994
11,39.0,3761.0,4954351.099438906,33.0,3540.0,4550718.131477499,32.0,2734.0,4378805.825655971,39.0,24.0,3588.0,3447478.1083764764,24.0,3313.0,3016465.0148292244
12,32.0,2051.0,4587165.268204262,24.0,1925.0,4645224.689259419,29.0,2342.0,4768352.719139918,42.0,30.0,3485.0,4471686.550783852,20.0,2725.0,4760425.477515086
