,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,49.0,3506.0,7191390.09271481,48.0,3261.0,7061147.980428859,48.0,3261.0,8373201.315027081,49.0,36.0,3975.0,6115767.786620892,36.0,2763.0,7395137.109863141
1,31.0,3119.0,3101675.2045206996,36.0,3812.0,3808816.058678863,36.0,3812.0,3684258.2132768924,36.0,28.0,3282.0,3884699.578553512,35.0,3851.0,5411666.809899005
2,34.0,3678.0,5929502.502174082,34.0,3932.0,8410191.753536139,34.0,3678.0,9231309.514088277,34.0,34.0,3932.0,6712983.058499664,23.0,2969.0,8348610.978092275
3,60.0,3601.0,6103539.211336343,55.0,3489.0,8830325.31423106,55.0,2848.0,9444547.601193765,60.0,60.0,3601.0,6455103.901483819,60.0,3601.0,8415583.416798618
4,48.0,3890.0,5403667.654014435,42.0,3640.0,6744629.710820701,48.0,3890.0,9717609.881435122,48.0,38.0,3815.0,4451363.862455287,31.0,3552.0,7694840.354415603
5,39.0,3961.0,5664940.286756593,36.0,3775.0,7897620.319525668,39.0,3961.0,7071259.627807595,39.0,23.0,3761.0,4579411.66033213,39.0,3961.0,9953977.60777442
6,55.0,3980.0,5286742.089227258,54.0,3959.0,7648249.730710215,55.0,3980.0,9641070.711410347,55.0,55.0,3980.0,5558791.375132654,32.0,3432.0,8265780.64706489
7,48.0,3298.0,5175793.011165375,50.0,3887.0,7788701.149315788,49.0,3601.0,8602359.866687248,50.0,26.0,2291.0,2752840.1835844987,23.0,3878.0,5055400.115876756
8,46.0,3641.0,6974779.93406368,46.0,3641.0,9977882.82888683,36.0,1821.0,9745729.03579051,46.0,28.0,3874.0,4519085.784272737,40.0,3724.0,8163681.283614019
9,45.0,3955.0,6435342.269902763,45.0,3955.0,7629162.738060049,45.0,3955.0,7921456.1411790075,45.0,44.0,4658.0,6751577.145824659,44.0,4658.0,10052939.083242161
10,37.0,3727.0,4155544.1024776986,36.0,3894.0,3788760.3046877165,37.0,3727.0,5448236.632602554,37.0,25.0,3922.0,4506125.922706301,36.0,3728.0,3721504.3433504035
11,48.0,3500.0,4800435.23120926,40.0,3869.0,6939335.135799918,49.0,3776.0,9768161.294667967,49.0,41.0,3535.0,3495008.9598069577,29.0,3566.0,7250659.064135921
12,36.0,3313.0,6213300.535108298,38.0,3712.0,8765825.113968473,37.0,3840.0,9788653.999199476,38.0,29.0,3510.0,6074170.523210626,25.0,3963.0,8397916.61146772
