,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,30.0,705.0,4187144.672706762,50.0,2855.0,4962687.050877716,43.0,1978.0,4932589.039285947,58.0,52.0,3477.0,4454357.488316391,37.0,1908.0,4672137.249282837
1,64.0,3971.0,4747456.391406879,43.0,3920.0,4914381.814797438,33.0,1711.0,4952328.56968067,64.0,47.0,2776.0,4747194.917599885,26.0,3671.0,3975030.6271694377
2,65.0,3774.0,4662747.621242147,57.0,3064.0,4787371.004522518,44.0,1736.0,4881397.886355155,65.0,59.0,3871.0,4372388.143301656,42.0,4384.0,4823743.791683336
3,52.0,3221.0,4985724.0077144,39.0,2496.0,4824520.120392834,33.0,1767.0,4822738.615372515,54.0,31.0,3562.0,4254680.667266057,36.0,2651.0,4705682.720401853
4,33.0,1160.0,3961486.5332649476,29.0,1808.0,4868128.638364728,33.0,1283.0,4911972.128525695,57.0,41.0,2223.0,4566505.42354734,23.0,1882.0,4725451.992283788
5,50.0,3332.0,4551829.012295513,35.0,3331.0,4985111.342653155,35.0,2074.0,4938577.808114125,56.0,34.0,3715.0,2609051.5203370955,31.0,3745.0,4599236.616821399
6,34.0,2134.0,4943541.27311915,38.0,1961.0,4884003.331901037,32.0,1523.0,4605833.43852444,55.0,39.0,3044.0,3756296.061182232,22.0,1909.0,6149195.836403487
7,72.0,3051.0,4636992.902188705,59.0,2737.0,4934838.246367699,45.0,1703.0,4830678.547311272,79.0,56.0,3833.0,4054646.074469444,47.0,3794.0,4645231.877896547
8,50.0,2883.0,4691318.893046196,39.0,3391.0,4755477.692270193,37.0,1776.0,4958487.577088681,60.0,40.0,3555.0,3182302.5106006647,32.0,2998.0,4654193.276853867
9,20.0,481.0,4092993.969307744,44.0,2476.0,4969530.274646359,41.0,1124.0,4945092.96525659,52.0,42.0,2944.0,4420397.387954872,27.0,2071.0,4381548.056701672
10,38.0,2311.0,4071432.1820136816,47.0,3310.0,4635161.544424914,38.0,2311.0,4679393.635978826,49.0,30.0,3023.0,2526104.555611069,20.0,1941.0,4519748.813596857
11,37.0,3370.0,4628193.565507293,30.0,3701.0,4916935.84152605,34.0,3507.0,4789595.014322641,40.0,24.0,3653.0,3648853.6156627685,22.0,3233.0,4409001.230481789
12,41.0,3018.0,4684009.515076439,43.0,3826.0,4629997.463022543,35.0,2569.0,4823799.47223285,52.0,35.0,3729.0,4580265.112075076,35.0,3537.0,4787993.021198628
