,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,51.0,4847.0,6706262.548473114,51.0,4847.0,8775595.620273229,51.0,4847.0,8013581.971818801,51.0,43.0,3913.0,5724559.022364496,43.0,4181.0,8651354.415004209
1,58.0,6012.0,6612057.634083381,51.0,4650.0,9819753.429682972,57.0,5235.0,9471132.487607088,58.0,48.0,5226.0,6128009.2546277605,50.0,5122.0,10320501.922376564
2,57.0,6092.0,7434075.891835618,57.0,6092.0,9426097.435296444,48.0,3447.0,9741520.035289086,57.0,56.0,5114.0,7025666.854061587,36.0,4760.0,9689176.522021115
3,66.0,4407.0,6845936.196307579,59.0,3929.0,9199854.031847086,66.0,4407.0,9711211.865480535,66.0,56.0,4280.0,7072196.527790819,56.0,4280.0,9687216.917352982
4,72.0,5134.0,7176203.155717383,67.0,4354.0,9709153.408784747,67.0,4354.0,9522375.902800858,72.0,65.0,4734.0,6270609.458374681,65.0,4734.0,11176773.036658507
5,54.0,6377.0,7639324.852671315,37.0,2702.0,9189283.407889655,43.0,3433.0,9891654.883524176,54.0,47.0,6270.0,6983557.679034202,30.0,3644.0,9198489.917510698
6,60.0,5253.0,7013662.790747798,55.0,4549.0,9074665.050479755,47.0,3502.0,9862284.992042538,60.0,57.0,4952.0,5954381.403660931,42.0,4040.0,9204839.388227804
7,78.0,6219.0,6595850.623682291,73.0,5690.0,8280670.016153167,78.0,6219.0,9396932.471127007,78.0,68.0,5740.0,6365406.757763983,71.0,5392.0,10685317.919947008
8,61.0,4521.0,7166231.441589567,57.0,3350.0,8982337.192222267,58.0,3000.0,9380213.568566492,61.0,52.0,4393.0,6976246.2323737675,58.0,4317.0,10139118.395175269
9,62.0,4027.0,5549205.331223348,62.0,4027.0,9615562.402011735,62.0,4027.0,8836570.30820811,62.0,57.0,3898.0,4831211.315596497,42.0,3257.0,9974231.628874825
10,56.0,6614.0,7002641.338019175,52.0,6234.0,9573503.831401085,43.0,3971.0,9874175.304022824,56.0,51.0,5671.0,5550564.625666306,34.0,5095.0,8456644.136856697
11,41.0,5193.0,7719130.649185989,33.0,2733.0,9699759.888291238,35.0,2880.0,9895445.529802058,41.0,40.0,4326.0,6349938.031905022,20.0,1786.0,5045908.52026987
12,65.0,7698.0,6422816.526591408,62.0,7234.0,9616337.083325226,58.0,6148.0,9824657.119503109,65.0,58.0,6927.0,5755993.957734909,58.0,6927.0,9938398.31396277
