,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,41.0,2348.0,4756299.614220647,30.0,2410.0,4896647.932215054,33.0,2199.0,4416994.957397793,48.0,31.0,2828.0,2734493.029400462,20.0,1783.0,4546898.319938875
1,38.0,4021.0,4384604.917410631,40.0,4543.0,4831446.881046955,38.0,4021.0,4735708.17982078,48.0,38.0,4791.0,4929620.057730157,30.0,3158.0,4909034.258877116
2,29.0,2197.0,4350496.553345421,27.0,2685.0,4762701.96826679,20.0,1739.0,4924878.715111056,31.0,25.0,3299.0,4451088.904607832,14.0,1151.0,4784203.264357785
3,32.0,2010.0,4105982.1705441945,36.0,2328.0,4766906.102276148,27.0,608.0,4341729.742729505,51.0,46.0,2778.0,4691341.289482357,34.0,2162.0,4684005.086370706
4,49.0,4218.0,4953587.94526995,37.0,2824.0,4499833.103939814,34.0,2926.0,4527869.05968012,49.0,46.0,4529.0,4898343.136484413,19.0,2834.0,4580707.4199408535
5,37.0,3455.0,4965364.947890155,31.0,3114.0,4567037.24896729,32.0,2467.0,4935047.276920134,38.0,33.0,4392.0,6062977.8670618255,20.0,2020.0,6511798.144034669
6,48.0,2920.0,3600379.580170969,46.0,2892.0,4867476.387723008,42.0,2268.0,4894367.762816081,51.0,55.0,3980.0,5558791.375132654,26.0,2367.0,4671046.781070118
7,45.0,2875.0,4573056.252900198,46.0,3819.0,4924613.32348141,38.0,3160.0,4687981.592239933,48.0,51.0,5545.0,5591997.021820754,25.0,1772.0,4945302.981055878
8,30.0,1670.0,4138770.328741817,25.0,1898.0,4282584.155112897,28.0,1101.0,4718734.904703321,41.0,28.0,3874.0,4519085.784272737,26.0,2399.0,3836444.8247525673
9,44.0,3909.0,4935494.1998239,41.0,3223.0,4542365.1988765905,37.0,2922.0,4757896.924677688,44.0,27.0,1855.0,2693982.8810684895,23.0,2536.0,5812754.303093502
10,42.0,4595.0,4974235.102516439,41.0,4596.0,4542883.84958461,32.0,2897.0,4845889.714052769,44.0,41.0,5274.0,5579283.104123087,36.0,3728.0,3721504.3433504035
11,48.0,3500.0,4831569.610121885,44.0,3365.0,4876155.677340183,36.0,2160.0,4613658.695493605,49.0,46.0,4664.0,5326439.395241239,28.0,3290.0,4956006.087319608
12,17.0,988.0,3158684.9369722977,27.0,2248.0,4764189.610397308,27.0,2248.0,4717678.029100608,30.0,28.0,2983.0,4740272.297457031,14.0,1651.0,4992368.098955524
