,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,90.0,3953.0,5260220.999196529,74.0,3886.0,6249191.632222797,90.0,3953.0,9420768.256580828,90.0,50.0,3215.0,3468117.115115131,58.0,3900.0,6256788.991165907
1,69.0,3713.0,7677413.697112468,63.0,3909.0,7146130.558756873,70.0,3924.0,9870911.91177682,70.0,41.0,3693.0,3144125.1399223194,42.0,3299.0,8428536.465922682
2,79.0,3933.0,7066735.395092842,51.0,3764.0,9362448.57170492,77.0,3881.0,9716368.804474767,79.0,52.0,3985.0,4171900.019348183,47.0,3195.0,5986366.4890432535
3,78.0,3968.0,7711121.27651927,55.0,3956.0,8965224.654835474,69.0,3788.0,9447950.607954813,78.0,46.0,3653.0,6941368.368294754,42.0,3802.0,5153456.656468082
4,70.0,3557.0,7065300.021079614,65.0,3999.0,9398746.68439929,64.0,3050.0,9955364.60191922,73.0,60.0,3967.0,4217875.283780471,38.0,3203.0,5061594.075170245
5,63.0,3918.0,6473758.7783341305,49.0,3773.0,7443273.429658457,63.0,3918.0,9622800.086650107,63.0,39.0,3550.0,5960002.579771605,36.0,4245.0,9570881.884659704
6,74.0,3709.0,6253425.889681505,71.0,3871.0,9067906.027362458,66.0,2890.0,9274254.800979162,76.0,59.0,3963.0,6789490.35620859,50.0,3541.0,8952744.065862134
7,56.0,3562.0,6360980.801669424,50.0,3966.0,7056667.845144676,58.0,3828.0,8770889.62444786,58.0,41.0,4906.0,4024421.572243077,33.0,3487.0,6885319.508092456
8,44.0,3347.0,7203575.350847445,40.0,3901.0,6286874.657917542,44.0,3347.0,9523408.039718261,47.0,24.0,3696.0,5297723.930206002,26.0,3619.0,7633076.597438948
9,56.0,3870.0,5621449.304548464,50.0,3971.0,7685460.357772569,56.0,3953.0,9175842.652601508,56.0,33.0,4253.0,3610532.433401437,31.0,3710.0,6521607.620935112
10,59.0,3917.0,6059813.351202327,54.0,3760.0,9818359.294976648,56.0,3723.0,9927628.93278653,59.0,38.0,4208.0,4992821.639464174,37.0,2811.0,10534830.426207434
11,58.0,3380.0,5199286.353281449,55.0,3682.0,6229789.25314816,63.0,3855.0,9227767.480117304,63.0,52.0,4609.0,6756717.918289614,39.0,3738.0,3152031.6448835884
12,68.0,3534.0,6212613.286109938,69.0,3722.0,9750353.742738929,72.0,3949.0,9572053.823630191,72.0,57.0,3823.0,3702623.4813697776,48.0,3976.0,8023544.37486361
