,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,10.0,211.0,2076461.1349245436,30.0,1706.0,2343309.7131924047,27.0,1128.0,2236332.2272069873,36.0,20.0,1544.0,1302632.34442366,24.0,1967.0,1431001.1308984237
1,20.0,868.0,1166527.3328443626,22.0,1491.0,2080096.1751184717,16.0,664.0,2289212.4900855427,33.0,25.0,1858.0,2123835.8004682707,22.0,1513.0,2147422.8601972875
2,10.0,562.0,1944951.5047720342,18.0,1316.0,1919060.9023013252,18.0,1316.0,2062507.378885095,26.0,26.0,2415.0,2402244.9551804303,18.0,1147.0,2571616.156867426
3,20.0,770.0,2089980.849072644,35.0,1634.0,2408887.2030188916,21.0,1477.0,2474237.8062867066,35.0,41.0,2213.0,3404883.142504256,19.0,2180.0,3724392.0727474033
4,38.0,1246.0,2379822.84627025,22.0,1800.0,2460842.4457267215,33.0,1530.0,2263862.284841306,46.0,33.0,2012.0,1915872.6516347164,21.0,1905.0,1486823.658871549
5,17.0,625.0,2225656.3226561206,26.0,1444.0,2206993.6134068416,27.0,1781.0,2319247.0871465746,30.0,25.0,2224.0,2994695.4355461197,27.0,2190.0,3199394.952072159
6,19.0,881.0,2013152.828875053,22.0,1460.0,2366759.7532959254,22.0,694.0,2298780.9987014313,35.0,22.0,1925.0,1516607.8028446755,27.0,1929.0,2901181.4018140985
7,16.0,961.0,1946390.1061358112,22.0,1968.0,1839751.524348119,24.0,1958.0,2352165.134435285,27.0,22.0,2061.0,3278858.8430807255,21.0,1995.0,2612029.7270857845
8,18.0,631.0,1695019.0416554434,20.0,1108.0,2473796.6049063476,13.0,314.0,2483737.951987478,29.0,21.0,1329.0,2547636.463051327,26.0,1524.0,3537023.774177794
9,10.0,505.0,1748479.8860705134,26.0,1948.0,2399885.043588637,28.0,1509.0,2475427.133957815,29.0,29.0,2658.0,2368394.6130571538,26.0,1529.0,4194637.187622772
10,10.0,346.0,2338181.8991567055,18.0,1783.0,2325578.8177672313,13.0,843.0,2423189.48130701,21.0,28.0,1587.0,2738711.709907842,19.0,932.0,3433610.296814168
11,9.0,549.0,2135481.627289179,16.0,1024.0,2293769.067314986,10.0,506.0,2226914.161419398,20.0,26.0,2179.0,2339620.161890252,18.0,1840.0,3059271.714292114
12,10.0,222.0,1938445.2958200686,16.0,1916.0,2392806.9747855584,20.0,710.0,2480617.0063447314,27.0,35.0,2179.0,2758539.918349305,26.0,1471.0,4044020.548348936
