,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,51.0,3045.0,4659123.85740879,49.0,3995.0,5306761.747730164,56.0,3809.0,7233919.315220883,58.0,45.0,3256.0,5293206.354992535,46.0,3003.0,5448672.391368691
1,65.0,3603.0,7521082.281129167,62.0,3744.0,9937965.730552617,50.0,2034.0,9186418.213245831,68.0,41.0,3570.0,3770985.412208098,37.0,3354.0,9197838.820458658
2,63.0,3375.0,6316457.000847809,57.0,3802.0,8611062.379625103,63.0,3375.0,9932824.954387452,66.0,36.0,3035.0,4437558.569424942,41.0,3974.0,7950209.124006187
3,69.0,3884.0,6865249.696524345,56.0,3946.0,5969884.772172306,59.0,2832.0,9981958.16546511,69.0,53.0,2987.0,5759686.607285557,41.0,3122.0,11742333.955617974
4,41.0,3499.0,7219522.159896283,41.0,3997.0,9543166.965069605,41.0,3499.0,9846259.022602752,42.0,30.0,3742.0,6018516.914879255,27.0,3527.0,7800042.032567428
5,71.0,3294.0,6472919.4579261765,69.0,3688.0,7494925.802778095,75.0,3771.0,8908557.574627116,76.0,39.0,3979.0,5446459.874983385,49.0,3958.0,6763196.317664985
6,62.0,3593.0,6904493.633489398,64.0,3936.0,9070306.817866724,61.0,3710.0,9655289.530244635,64.0,37.0,3415.0,4812482.623472648,52.0,4226.0,10047376.340491103
7,47.0,3753.0,5566147.851368164,42.0,3921.0,5563487.6018932285,41.0,2776.0,8915251.83079898,47.0,34.0,3794.0,4921142.118881677,35.0,4046.0,11122603.021117335
8,48.0,3859.0,7669653.338144479,40.0,3854.0,6182635.14085134,48.0,3859.0,9537023.78509242,48.0,28.0,2525.0,4778786.40182878,28.0,2525.0,6707439.913779596
9,63.0,3955.0,8028240.582820381,51.0,3833.0,7443050.541780396,59.0,3639.0,9881376.280646008,63.0,42.0,3198.0,4105527.227395466,45.0,3311.0,8612689.454217527
10,63.0,3769.0,6172738.889933843,56.0,3807.0,9634261.61337254,63.0,3769.0,9410078.128551776,64.0,47.0,3052.0,4214514.162263091,52.0,3405.0,7940075.990929388
11,68.0,3910.0,7740664.753070537,61.0,3924.0,7424015.661742559,58.0,2824.0,9878731.264827782,68.0,48.0,3579.0,5096504.568452634,41.0,3578.0,9403294.58745264
12,54.0,3499.0,5941089.135728712,54.0,3842.0,8134817.6922277715,51.0,3519.0,9703942.425976356,58.0,41.0,3702.0,5296804.207040887,42.0,3994.0,9121373.609057397
