,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,35.0,2657.0,3654412.3901093737,46.0,3258.0,4822896.06282135,29.0,1229.0,4854500.8590843,55.0,35.0,2322.0,4800138.467149708,28.0,3650.0,4899483.655681056
1,27.0,1257.0,3285523.7393705286,34.0,1994.0,4688750.9774310505,33.0,1368.0,4950137.437528164,50.0,43.0,4201.0,4972502.330863001,24.0,1590.0,4796357.0744541185
2,49.0,4290.0,4545437.702507546,41.0,3679.0,4897354.621504144,32.0,1559.0,4890062.620084112,58.0,50.0,5544.0,4342171.831270116,33.0,4353.0,4517196.770884293
3,26.0,2068.0,4981639.919132198,22.0,2246.0,4906592.4722728105,22.0,1482.0,4034272.4593677665,36.0,26.0,3492.0,4889618.776408784,21.0,1745.0,4767168.509043021
4,19.0,1182.0,2812976.5405010716,35.0,4783.0,4391809.396318202,32.0,2759.0,4818975.981582109,46.0,32.0,3817.0,4358471.214727822,26.0,2399.0,4508263.267080221
5,51.0,3400.0,4814223.589970066,40.0,3039.0,4993671.868018379,38.0,2309.0,4854622.893204522,68.0,53.0,5410.0,4911019.606243145,28.0,3220.0,4055183.1836743657
6,38.0,1919.0,3087811.0224192357,43.0,2311.0,4849027.190145851,28.0,526.0,4990434.8429904925,68.0,68.0,5032.0,4868182.210973087,34.0,3328.0,4125411.023861515
7,35.0,2446.0,4785548.829568745,45.0,4015.0,4764777.015226614,32.0,1631.0,4710857.975936423,69.0,58.0,5824.0,4974316.366578291,29.0,2576.0,4948232.47938674
8,35.0,2063.0,4718750.522448133,33.0,2211.0,4576093.835114874,21.0,1614.0,4583778.634816349,45.0,33.0,3795.0,4474695.84603959,21.0,2205.0,4836610.750024894
9,44.0,3598.0,4562469.3400535,31.0,2448.0,4997289.557791415,26.0,1177.0,4969774.879206379,58.0,43.0,5019.0,4728672.824511534,24.0,2468.0,3763288.4662866523
10,61.0,1933.0,4874928.616816253,48.0,2319.0,4921217.0399748925,46.0,934.0,4735795.259538,66.0,42.0,2414.0,4685389.464498229,30.0,1564.0,4808272.788562994
11,50.0,3758.0,4702084.75124397,37.0,4651.0,4599030.719258942,36.0,1984.0,4939572.67221522,60.0,45.0,5640.0,4891605.527452517,19.0,3327.0,4253727.106370913
12,71.0,4707.0,4615065.825690893,60.0,3030.0,4815618.533599465,60.0,3030.0,4903420.911940969,75.0,50.0,5108.0,5286395.261890355,29.0,2145.0,3971799.8574845945
