,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,10.0,952.0,2060289.7563420904,30.0,1505.0,2385186.16938302,30.0,1505.0,2385186.16938302,31.0,22.0,2520.0,2354933.5806132285,30.0,1741.0,3670728.627897116
1,21.0,894.0,2249156.488683582,21.0,894.0,2249156.488683582,18.0,1389.0,2300406.693346243,23.0,25.0,2320.0,2930132.9626847534,13.0,770.0,2296549.3755849376
2,29.0,1871.0,2193002.0080018644,22.0,2313.0,2472425.143482034,26.0,1769.0,2395412.9279034943,39.0,29.0,3076.0,2772856.0642095995,35.0,3306.0,3563496.845258334
3,9.0,903.0,1444555.8314029027,20.0,3121.0,2362512.052485673,23.0,2414.0,2381913.8190274113,24.0,24.0,3386.0,2477746.847317448,14.0,2054.0,3801602.8589970875
4,10.0,803.0,1951213.8054687935,16.0,1775.0,2321260.2915958385,8.0,936.0,1922536.6747377117,16.0,19.0,2691.0,2585591.2962669865,13.0,1840.0,2857231.036079902
5,7.0,736.0,1174806.5071816198,19.0,2627.0,2017021.543105344,16.0,1461.0,2321224.1250711693,26.0,24.0,2769.0,2498246.7223980958,17.0,2680.0,4136864.263739054
6,10.0,675.0,1722350.0897228168,16.0,1869.0,1943280.3750210346,19.0,1999.0,2431376.5779874837,21.0,27.0,2774.0,2923148.171754615,28.0,2242.0,3904307.3886515545
7,20.0,1042.0,2060463.8544511406,25.0,865.0,2459834.9456482814,15.0,271.0,2420240.761949365,47.0,40.0,2457.0,2287864.2293918044,24.0,793.0,3390930.61301788
8,32.0,2389.0,2476968.654294203,18.0,1265.0,2338948.68976825,27.0,1172.0,2443797.27855335,36.0,26.0,2447.0,1816530.5757234248,18.0,1742.0,2733737.822960109
9,19.0,1182.0,1984138.6668594887,25.0,2758.0,2436404.4294802267,19.0,1131.0,2319488.088499254,27.0,27.0,3631.0,2731980.171154701,27.0,2087.0,3248904.2126960307
10,10.0,507.0,2026607.8250233775,20.0,2186.0,2449341.791559702,18.0,1190.0,2128260.185078578,30.0,23.0,1855.0,2205907.4660087978,20.0,1810.0,3008634.3001712617
11,28.0,1455.0,2187898.2044095984,13.0,1241.0,1833470.3342178867,32.0,1525.0,2337598.832129348,41.0,32.0,1525.0,2287968.4163436345,19.0,465.0,1835671.1770173844
12,10.0,172.0,2485172.160417254,29.0,2426.0,2367297.319143541,10.0,172.0,2485172.160417254,30.0,26.0,2891.0,3030918.256192791,30.0,1764.0,4711975.1740978155
