,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,43.0,3597.0,4630602.5470492,42.0,3898.0,4472887.669253007,34.0,1652.0,4997627.129336305,70.0,47.0,4344.0,5665863.315702286,35.0,3872.0,4891660.358498059
1,68.0,4612.0,4843566.593385912,52.0,4093.0,4992695.100524316,50.0,3057.0,4810573.168722096,77.0,53.0,4926.0,4967850.93897011,42.0,3757.0,4771835.228356654
2,49.0,3883.0,4337501.71704143,49.0,3883.0,4337501.71704143,36.0,2314.0,4874057.388828789,58.0,37.0,3071.0,3189470.310440798,30.0,2072.0,4443805.505936215
3,47.0,1972.0,4345184.968361051,47.0,2834.0,4608434.417341143,57.0,2796.0,4781761.812296382,69.0,54.0,3505.0,4892380.739628238,40.0,2794.0,4680177.557627003
4,28.0,1450.0,4520595.863937756,38.0,2435.0,4624274.671813317,33.0,1015.0,4673260.441734876,62.0,62.0,5601.0,4957812.005564795,53.0,4132.0,5148372.641508406
5,38.0,3458.0,4875798.018009824,31.0,2701.0,4854775.282322129,32.0,2346.0,4997829.326256775,55.0,38.0,4796.0,4314009.632949152,36.0,3672.0,4430970.129431813
6,43.0,2165.0,4819837.583132941,38.0,2319.0,4636700.75201837,46.0,3390.0,4898174.568820982,61.0,39.0,3893.0,4066429.6141740293,25.0,2640.0,3880246.8469114853
7,46.0,3326.0,4496746.06995706,42.0,3525.0,4973084.2072674995,44.0,3160.0,4558302.621376304,57.0,40.0,4353.0,4245810.044547232,38.0,2369.0,4646497.149274595
8,70.0,3410.0,4718019.450205718,56.0,1928.0,4374343.6805261085,52.0,1323.0,4572764.675817373,78.0,48.0,3189.0,4776561.77464111,44.0,1736.0,4764337.27247156
9,27.0,3140.0,4836105.022597234,24.0,2837.0,4765685.494860699,21.0,1663.0,4560979.260826714,47.0,40.0,4126.0,4244278.427838615,24.0,2302.0,4372240.973522262
10,39.0,1893.0,4578850.115272659,52.0,2655.0,4981511.936779561,49.0,2289.0,4893856.388503902,73.0,47.0,3540.0,4074495.1601869063,37.0,2754.0,4822716.131777683
11,51.0,2902.0,4965773.093132606,41.0,2209.0,4953566.012267724,34.0,1377.0,4888013.339569019,61.0,54.0,3869.0,4682119.9189985115,27.0,1937.0,6451323.939260712
12,43.0,2041.0,4073608.5270469054,40.0,2531.0,4842303.569659714,36.0,1951.0,4829278.654389663,68.0,45.0,4307.0,4899281.104702206,29.0,2426.0,4442531.0197562305
