,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,73.0,5566.0,6903404.085631424,69.0,5812.0,9309188.441994976,66.0,4693.0,9406065.835140757,75.0,47.0,4344.0,5665863.315702286,50.0,5573.0,7734188.784795173
1,81.0,5666.0,5921022.7395768175,74.0,5523.0,9772208.34555978,79.0,5814.0,9578904.671034029,81.0,63.0,5911.0,5813028.864290966,50.0,5645.0,7677068.91575296
2,60.0,5358.0,6746337.669772159,59.0,5846.0,8049196.757381983,50.0,3870.0,9524211.828545537,61.0,50.0,5824.0,7444835.219873175,48.0,4481.0,8076482.114930844
3,89.0,5977.0,7821631.90247759,80.0,4714.0,9830189.270401392,75.0,4067.0,9941190.340748396,89.0,67.0,5855.0,6546195.12978078,73.0,4851.0,9992481.155632561
4,87.0,5701.0,7750384.53809466,62.0,3628.0,9693547.078139106,72.0,3706.0,9389377.350867594,87.0,62.0,5601.0,4957812.005564795,75.0,5408.0,8392506.719839534
5,62.0,5991.0,7455707.603241083,57.0,5926.0,9437658.34546006,52.0,4587.0,9564657.804642996,62.0,46.0,5257.0,5301423.968101008,51.0,5757.0,8970069.588560384
6,72.0,5802.0,6052892.457730676,72.0,5802.0,9836254.748728149,59.0,3759.0,9860249.963689068,72.0,50.0,5686.0,6072684.549245732,54.0,5434.0,9964812.75071021
7,62.0,5697.0,6326241.173242892,61.0,5490.0,8836881.69676945,58.0,4796.0,9861271.5111025,63.0,54.0,5395.0,6373413.618175962,49.0,5165.0,9814875.881260496
8,95.0,5759.0,7557527.844172072,86.0,4303.0,9966669.627294289,73.0,3467.0,9684641.13869613,95.0,91.0,6256.0,7758302.065672262,65.0,4011.0,9885558.775537359
9,59.0,5773.0,8046074.2540064,44.0,4806.0,9961996.04468282,43.0,3542.0,9705392.336134797,60.0,50.0,5744.0,6309665.8933374975,39.0,3677.0,8636961.835445598
10,83.0,5241.0,7739995.264850796,84.0,5758.0,9930522.234595655,79.0,4877.0,9687830.827848183,86.0,74.0,5449.0,6646840.100240926,58.0,4574.0,8882575.455410546
11,72.0,5750.0,6791561.426628018,66.0,5294.0,9929276.30053725,62.0,3596.0,9713604.938087694,72.0,72.0,5842.0,6998463.360873405,39.0,3718.0,8680985.169422038
12,81.0,5550.0,7972826.251921453,68.0,5433.0,9890475.17009157,67.0,4196.0,9982823.724711293,81.0,69.0,5836.0,6734083.062679422,45.0,5047.0,9503562.523965158
